Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr2	MSGN1	4.272486395560365	17997762	256
chr2	KCNS3	5.738019057047416	18059113	3635
chr2	RDH14	2.567739620095883	18735988	494
chr2	NT5C1B-RDH14	0.6791145880111013	18736810	1
chr2	NT5C1B	3.6437159387187363	18737049	2085
chr2	OSR1	3.72103615998339	19551245	3163
chr2	TTC32	2.929500363564687	20096403	1521
chr2	WDR35	2.0704947349068767	20110020	324
chr2	MATN3	1.4706877322895373	20191871	128
chr2	LAPTM4A	1.8557029575807225	20232410	478
chr2	SDC1	3.1195637220479115	20400557	610
chr2	PUM2	3.773281549868261	20448451	668
chr2	RHOB	4.559690847320526	20646834	532
chr2	HS1BP3	4.980181925030244	20760207	909
chr2	GDF7	1.6619780181694128	20866423	104
chr2	C2orf43	3.1666941222122564	20883787	990
chr2	APOB	2.5059693089393558	21224300	863
chr2	TDRD15	4.384145650891974	21346788	4675
chr2	KLHL29	4.556621216118301	23608087	7239
chr2	AC011239.1	1.2492078251140168	23729912	90
chr2	ATAD2B	2.0667025676655326	23971533	903
chr2	UBXN2A	2.9270813407098326	24150154	433
chr2	MFSD2B	1.8128150000811647	24232950	114
chr2	C2orf44	1.4373431946222142	24252209	89
chr2	FKBP1B	1.4482036805053822	24272570	67
chr2	SF3B14	1.9552368784142664	24290453	63
chr2	FAM228B	2.7019923286327328	24299395	175
chr2	TP53I3	2.311626457743916	24300302	39
chr2	PFN4	1.6284629835727182	24338240	37
chr2	RP11-507M3.1	1.9670389340944747	24347235	218
chr2	FAM228A	1.6770574836469847	24397937	143
chr2	ITSN2	2.6260972435586813	24425732	896
chr2	NCOA1	3.126520709116568	24714782	1401
chr2	PTRHD1	0.8193781535544459	25012602	74
chr2	CENPO	1.4108415571532729	25016004	148
chr2	ADCY3	2.6428220178707313	25042037	661
chr2	DNAJC27	3.223240720301262	25166504	261
chr2	EFR3B	2.550697514129413	25264998	591
chr2	POMC	1.71778813456306	25383721	172
chr2	DNMT3A	2.1531923478522716	25455844	528
chr2	DTNB	2.450329859856332	25600066	1184
chr2	ASXL2	2.8993813574852854	25956621	861
chr2	KIF3C	2.9174013087501813	26149470	508
chr2	AC013449.1	1.679687508574287	26251073	108
chr2	RAB10	2.2866968235643728	26256975	508
chr2	GAREML	1.7463809575003293	26395959	145
chr2	HADHA	1.6383307032707477	26413503	141
chr2	HADHB	1.7706663470139516	26466037	199
chr2	GPR113	1.266434423152956	26531040	48
chr2	EPT1	2.3953711689670882	26531414	401
chr2	DRC1	1.5628093086783825	26624783	289
chr2	OTOF	1.9934355573416864	26680070	576
chr2	C2orf70	1.0152409747415259	26785449	81
chr2	CIB4	2.6072010786310593	26804069	372
chr2	KCNK3	2.493551794889954	26915618	251
chr2	SLC35F6	1.0387507591684544	26987151	27
chr2	CENPA	2.2065609633804866	26987156	255
chr2	DPYSL5	2.609345686181557	27070614	504
chr2	MAPRE3	2.814661866985536	27193479	170
chr2	TMEM214	1.1850974600677155	27255777	34
chr2	AGBL5	1.1967566699381034	27265231	90
chr2	OST4	0.8041418426764136	27293339	5
chr2	EMILIN1	2.578006370026761	27301434	39
chr2	KHK	1.248913445113983	27309614	36
chr2	CGREF1	2.4610054959853653	27321756	93
chr2	ABHD1	0.9773283600711674	27346681	29
chr2	PREB	0.903548844284147	27353623	22
chr2	C2orf53	1.6531680008721958	27359722	46
chr2	TCF23	2.0361852661124447	27371871	120
chr2	SLC5A6	2.2073555126269437	27422454	136
chr2	ATRAID	1.1609690471931287	27434894	34
chr2	CAD	1.8472897997355404	27440257	184
chr2	SLC30A3	2.0226884841889032	27476551	98
chr2	DNAJC5G	1.1041803610860952	27498288	23
chr2	TRIM54	1.7020535587774637	27505259	75
chr2	UCN	0.530544712802016	27530267	4
chr2	MPV17	1.880351575076213	27532359	51
chr2	GTF3C2	2.3666355855598753	27548715	89
chr2	EIF2B4	1.4318886655417273	27587218	43
chr2	SNX17	0.6646103079570918	27593388	29
chr2	ZNF513	1.9317955790571557	27600097	19
chr2	PPM1G	2.1580151954098863	27604060	128
chr2	NRBP1	2.131297385320943	27650656	81
chr2	KRTCAP3	0.877106168460405	27665232	10
chr2	IFT172	1.1514598931702253	27667237	188
chr2	FNDC4	1.4728304116222348	27714749	27
chr2	GCKR	1.3581175670637	27719708	156
chr2	AC109829.1	1.4815084334444375	27760252	152
chr2	C2orf16	1.4394071817214282	27799388	53
chr2	ZNF512	1.7651664749515286	27805896	160
chr2	CCDC121	0.5955939490787308	27848505	13
chr2	GPN1	1.9643501683182651	27851113	116
chr2	SUPT7L	1.3072526363040282	27873678	36
chr2	SLC4A1AP	1.4174582671969165	27886337	116
chr2	AC074091.13	1.8923322267681932	27928652	96
chr2	MRPL33	1.7882309053626186	27994583	78
chr2	AC110084.1	1.1924582072722747	27998850	15
chr2	RBKS	1.3884699907388616	28004230	381
chr2	BRE	3.2463518401119638	28112807	1906
chr2	FOSL2	1.972911455151933	28615314	267
chr2	PLB1	2.4959357567517544	28680011	1381
chr2	PPP1CB	1.8816757402861195	28974505	375
chr2	SPDYA	1.803006308825756	29005382	302
chr2	TRMT61B	2.0564683876302925	29072686	178
chr2	WDR43	1.7558070241719204	29117508	395
chr2	FAM179A	2.7541987209784806	29179476	726
chr2	C2orf71	2.470836669940371	29283841	204
chr2	CLIP4	2.0082371491102555	29320570	498
chr2	ALK	3.5598405651839102	29415639	4559
chr2	YPEL5	2.4564260915225336	30369806	640
chr2	LBH	3.241631694058915	30454396	1007
chr2	LCLAT1	2.2169644479790573	30670091	1641
chr2	CAPN13	2.8656379899404225	30945636	1038
chr2	GALNT14	4.165976256240972	31133332	1665
chr2	CAPN14	2.1380900002504024	31395923	609
chr2	EHD3	2.4885952947738628	31456879	302
chr2	XDH	3.5312731970479483	31557186	1638
chr2	MEMO1	3.2434604968922525	32090128	1000
chr2	DPY30	2.591933108377598	32092877	808
chr2	SPAST	2.9436288205244714	32288679	573
chr2	SLC30A6	1.6695963738366857	32390932	294
chr2	NLRC4	1.3409618287126834	32449521	220
chr2	YIPF4	1.8940846627553405	32502978	291
chr2	BIRC6	2.3025997637222373	32582095	1338
chr2	TTC27	3.480287483552484	32853098	1473
chr2	LTBP1	3.069424327227193	33172038	3582
chr2	RASGRP3	1.9330408021328778	33661390	904
chr2	FAM98A	3.3374508686308872	33808724	9732
chr2	CRIM1	3.4704759692792466	36583068	10033
chr2	AC007401.2	1.6950444058084453	36758947	110
chr2	FEZ2	1.8265456593576515	36778569	725
chr2	VIT	2.0646242516041355	36923832	984
chr2	AC007382.1	1.5819656663286468	37068326	67
chr2	STRN	2.3676064900100267	37070782	611
chr2	HEATR5B	3.0295675752533486	37195525	604
chr2	GPATCH11	1.8796860652710887	37311593	66
chr2	EIF2AK2	3.60088724388984	37326352	341
chr2	SULT6B1	2.282694890661936	37394962	379
chr2	AC007390.5	0.7099163940750624	37423630	23
chr2	CEBPZ	3.85177381461681	37428754	172
chr2	NDUFAF7	2.2904256306568165	37458773	129
chr2	PRKD3	2.4210618141799363	37477644	567
chr2	QPCT	3.864171126823819	37571716	1077
chr2	CDC42EP3	3.4587203728172193	37869031	1800
chr2	RMDN2	2.2267402918716157	38150329	1389
chr2	CYP1B1	2.3025954050732054	38294115	985
chr2	ATL2	1.998214382585806	38522021	1772
chr2	HNRNPLL	2.6253084641566296	38789119	905
chr2	GALM	2.5431422474002776	38893051	562
chr2	SRSF7	1.5322809304464482	38970740	31
chr2	GEMIN6	1.7195149628979536	38978675	186
chr2	DHX57	2.4747944689288843	39024870	384
chr2	MORN2	2.183923829605059	39103102	64
chr2	ARHGEF33	3.888969485752263	39117020	325
chr2	AC019171.1	1.2299724577847155	39186763	8
chr2	SOS1	5.24203717693011	39208536	687
chr2	CDKL4	5.124914995825532	39402786	373
chr2	MAP4K3	3.343698599548297	39476406	1203
chr2	TMEM178A	3.6859810139053653	39892121	704
chr2	THUMPD2	3.2342502554059616	39963199	1169
chr2	SLC8A1	3.8076528160180456	40324409	7919
chr2	AC007377.1	1.3496730457823172	40488146	17
chr2	C2orf91	3.9913402232819895	42162507	4416
chr2	PKDCC	3.5674764502126006	42275159	743
chr2	EML4	3.245699836947127	42396489	1042
chr2	COX7A2L	3.5683709147197153	42560685	385
chr2	KCNG3	3.478002027864774	42669156	294
chr2	MTA3	2.6046194327284105	42721708	1088
chr2	OXER1	1.7085778651508408	42989641	46
chr2	HAAO	3.168358626165879	42994228	1248
chr2	THADA	3.4452117220039953	43393799	3331
chr2	ZFP36L2	1.11177724733695	43449540	26
chr2	PLEKHH2	1.9527251326158206	43864411	945
chr2	DYNC2LI1	3.5386035309048416	44001177	286
chr2	ABCG5	2.046018628293503	44039610	175
chr2	ABCG8	2.1402164470636693	44066102	414
chr2	LRPPRC	2.830840089378429	44113646	1105
chr2	PPM1B	3.0313844484308063	44395107	898
chr2	SLC3A1	2.25891697937536	44502598	292
chr2	PREPL	2.1364814539937425	44543419	251
chr2	CAMKMT	3.2819502789237727	44589088	2223
chr2	SIX3	4.124688655003314	45168901	665
chr2	SIX2	3.700052746169664	45232299	1675
chr2	SRBD1	3.902180658401679	45615818	2231
chr2	PRKCE	4.7469407887464	45878483	3508
chr2	EPAS1	2.2935587524678174	46520805	931
chr2	TMEM247	2.786883519871196	46656328	461
chr2	ATP6V1E2	1.5138076336292074	46717888	285
chr2	RHOQ	2.214550572484888	46768944	163
chr2	PIGF	1.3828108762280504	46808075	153
chr2	CRIPT	1.8537727083547197	46843554	271
chr2	SOCS5	2.210975202005462	46926090	823
chr2	AC016722.1	2.03535340243819	47043806	177
chr2	AC016722.2	2.480812767829859	47043835	385
chr2	MCFD2	2.3003035945295354	47129008	246
chr2	TTC7A	3.1781741277297892	47143295	850
chr2	C2orf61	2.375028326003903	47272676	118
chr2	RP11-761B3.1	2.8768738773030873	47293079	698
chr2	CALM2	2.3144830781645327	47387220	547
chr2	EPCAM	2.1690368576858368	47572296	732
chr2	MSH2	2.3751478156761805	47630107	663
chr2	KCNK12	2.129806269179681	47743719	224
chr2	AC138655.1	2.2432064790281956	47799600	365
chr2	MSH6	2.0322349308089076	47922668	847
chr2	FBXO11	3.3622501719716764	48016454	1625
chr2	FOXN2	4.111324693445332	48541775	1379
chr2	PPP1R21	2.688882157337494	48667736	635
chr2	STON1	1.4295528022500588	48756521	47
chr2	STON1-GTF2A1L	1.9168307538551834	48757063	1310
chr2	GTF2A1L	1.5690353266793655	48844936	73
chr2	LHCGR	2.068687087841536	48859427	752
chr2	FSHR	3.13608856418376	49189295	3942
chr2	NRXN1	4.0192932320014645	50145642	14505
chr2	GPR75-ASB3	3.986644461204555	53759809	8995
chr2	ASB3	3.0306749634879444	53897429	746
chr2	CHAC2	1.399224159792184	53994928	44
chr2	ERLEC1	3.5512256820120554	54014180	140
chr2	GPR75	0.46731185278207377	54080049	36
chr2	PSME4	2.153184932117351	54091203	539
chr2	ACYP2	3.421715016233236	54197974	1728
chr2	TSPYL6	0.7538856590812213	54480314	36
chr2	C2orf73	3.8383415668656045	54557170	495
chr2	SPTBN1	3.7680031537135976	54683421	1486
chr2	EML6	3.3049177778914727	54950635	1639
chr2	RTN4	2.4451390928528096	55199324	981
chr2	CLHC1	2.1872938178248145	55401926	419
chr2	RPS27A	1.0829831496219369	55459038	30
chr2	MTIF2	1.313378028733787	55463730	249
chr2	CCDC88A	2.9902474975240323	55514977	1244
chr2	CCDC104	2.7061581073548435	55746739	361
chr2	SMEK2	1.8768280880742416	55774427	413
chr2	PNPT1	2.4837463147730943	55861399	979
chr2	EFEMP1	2.27377255781268	56093101	1493
chr2	CCDC85A	3.060444308108779	56411257	5879
chr2	VRK2	4.403101751373923	58134785	5302
chr2	FANCL	3.638530929509449	58386377	4960
chr2	BCL11A	3.5895028292701454	60678301	6193
chr2	PAPOLG	2.437821375965562	60983364	801
chr2	REL	2.355793884301053	61108655	335
chr2	PUS10	2.1704383006828984	61167356	267
chr2	PEX13	1.7367427729859337	61244359	136
chr2	KIAA1841	1.7402413211469885	61293005	287
chr2	C2orf74	1.6700938765997897	61372242	153
chr2	AHSA2	1.5578527424188668	61404552	72
chr2	USP34	3.789170688584065	61414597	1330
chr2	XPO1	3.8642410165056407	61704983	859
chr2	FAM161A	2.88886523880013	62051988	899
chr2	CCT4	1.7264848274387843	62095223	173
chr2	COMMD1	2.3828685511099836	62115858	1016
chr2	B3GNT2	2.2508273965213568	62423247	828
chr2	TMEM17	2.1744135669267837	62727355	1196
chr2	EHBP1	2.2168728442979337	62900985	1370
chr2	OTX1	2.1064684805851726	63277191	105
chr2	WDPCP	3.126143111221683	63348517	2784
chr2	MDH1	1.3682935014289643	63815742	65
chr2	UGP2	2.7559431755679955	64068073	233
chr2	VPS54	2.0708340606254017	64119279	913
chr2	PELI1	2.6028894167231256	64319785	1167
chr2	LGALSL	3.842229033607051	64681102	858
chr2	AFTPH	4.2482183601117764	64751464	522
chr2	SERTAD2	3.3316998323162643	64858754	1035
chr2	SLC1A4	1.7477855357287142	65215610	962
chr2	CEP68	3.3118632736168365	65283499	159
chr2	RAB1A	3.0370078488190417	65297834	583
chr2	ACTR2	1.9517097209549077	65454886	506
chr2	SPRED2	3.3468502221808594	65537984	3116
chr2	MEIS1	2.8875826971299916	66660583	4695
chr2	ETAA1	3.027154067282358	67624450	4386
chr2	C1D	2.8573540379718056	68268261	2143
chr2	WDR92	1.506231152793511	68350067	63
chr2	RP11-474G23.1	1.801400639566222	68358369	143
chr2	PNO1	1.6726901181134661	68384975	82
chr2	PPP3R1	2.2366528825948104	68405988	281
chr2	CNRIP1	2.2685691888000554	68511302	289
chr2	PLEK	1.8770799885969702	68592304	617
chr2	FBXO48	1.5377862419383723	68686550	168
chr2	APLF	2.097694622871509	68694692	787
chr2	PROKR1	1.5871767119991953	68870720	156
chr2	ARHGAP25	2.9301210957805144	68906732	1096
chr2	BMP10	2.154954078450742	69092612	255
chr2	GKN2	2.2730064293413315	69172363	260
chr2	GKN1	1.7947631464081684	69201704	221
chr2	ANTXR1	3.379244709922962	69240309	1311
chr2	GFPT1	2.1632013319074006	69546904	429
chr2	NFU1	2.137863848246351	69622881	277
chr2	AAK1	2.8837509959098173	69688531	666
chr2	ANXA4	2.7164161194921985	69871556	751
chr2	GMCL1	3.17351054684934	70056773	174
chr2	SNRNP27	1.4262571995900166	70120691	38
chr2	MXD1	2.80801273668549	70124819	199
chr2	AC019206.1	0.4474948269834537	70129481	4
chr2	ASPRV1	3.8555908245134596	70187225	239
chr2	PCBP1	2.9285451362386836	70314584	340
chr2	C2orf42	3.736352097936001	70377011	353
chr2	TIA1	3.2099197136106397	70436575	178
chr2	PCYOX1	1.7110201108565088	70484517	117
chr2	SNRPG	2.1306579600083047	70508493	49
chr2	FAM136A	1.4972738933606786	70523106	370
chr2	TGFA	2.3853737754908493	70674411	999
chr2	ADD2	2.275682341808673	70834749	1135
chr2	FIGLA	1.6047942124853192	71004441	160
chr2	CLEC4F	1.9794232811673564	71035774	197
chr2	CD207	2.1312662436439878	71057346	292
chr2	VAX2	2.037351801370886	71127719	326
chr2	ATP6V1B1	1.0940541655656055	71163011	29
chr2	AC007040.11	2.6291243786788376	71166447	401
chr2	ANKRD53	1.6657795437204337	71205509	39
chr2	TEX261	1.600998137615574	71213067	42
chr2	NAGK	3.880882737466413	71291473	497
chr2	MCEE	2.125649824209083	71336813	215
chr2	MPHOSPH10	2.7400527138822945	71357443	308
chr2	PAIP2B	3.2330461092509	71409868	483
chr2	ZNF638	2.4806419807412987	71503690	1037
chr2	DYSF	3.2914609810314364	71680851	2530
chr2	CYP26B1	3.1361004467108318	72356366	1111
chr2	EXOC6B	2.9199004688083052	72403112	2043
chr2	SPR	1.4994836025281364	73114488	127
chr2	EMX1	1.617413882064091	73143388	97
chr2	SFXN5	2.155209797722603	73169164	428
chr2	RAB11FIP5	1.6813795387573738	73300509	523
chr2	NOTO	2.870545360654433	73429385	189
chr2	SMYD5	1.2832131279756969	73441349	60
chr2	PRADC1	1.0960785925576562	73455133	28
chr2	CCT7	1.6664842111289064	73460547	87
chr2	FBXO41	1.2407772519246028	73481809	117
chr2	EGR4	1.6088707395820976	73518057	164
chr2	ALMS1	2.6006655413497954	73612885	1166
chr2	NAT8	2.4246458613675212	73867958	336
chr2	TPRKB	1.5157670898778917	73956230	244
chr2	DUSP11	1.3476221331476066	73989310	89
chr2	C2orf78	1.3193345843791469	74011315	54
chr2	STAMBP	1.6607990707690643	74056085	248
chr2	ACTG2	2.609050769728479	74119440	206
chr2	DGUOK	1.792039966572741	74153952	259
chr2	TET3	2.3715119599306496	74229839	527
chr2	MGC10955	1.038867107277046	74361598	94
chr2	BOLA3	1.674096600240621	74362524	67
chr2	MOB1A	1.21117926271031	74379654	142
chr2	CATX-2	1.2358732050691745	74418516	37
chr2	MTHFD2	0.9948109046861305	74425688	71
chr2	RP11-287D1.3	1.3176897245088557	74438730	89
chr2	SLC4A5	1.8842830077142003	74443368	434
chr2	DCTN1	1.4434442346465939	74588280	155
chr2	C2orf81	1.9178719524140468	74641303	79
chr2	WDR54	0.6506039564299445	74648804	20
chr2	RTKN	1.3858940890419693	74652962	74
chr2	INO80B	1.6400791843336986	74682149	26
chr2	WBP1	0.7839106670165157	74685455	17
chr2	MOGS	0.8292573058074028	74688183	35
chr2	MRPL53	1.0019050792614084	74699084	12
chr2	CCDC142	1.062530254150461	74699112	59
chr2	TTC31	1.0659507202512666	74710199	66
chr2	LBX2	1.9254358743797628	74724643	36
chr2	PCGF1	1.2636282014148252	74732169	15
chr2	TLX2	0.8040782184994311	74740589	21
chr2	DQX1	1.7064982281523997	74745257	31
chr2	AUP1	1.8111164940484614	74753771	9
chr2	HTRA2	2.11037619848069	74756503	12
chr2	LOXL3	2.068971550608861	74759540	51
chr2	DOK1	2.2673143958564403	74776152	39
chr2	M1AP	3.5691915225210904	74785009	264
chr2	SEMA4F	2.1704299415393224	74881354	460
chr2	HK2	1.769076169121138	75061107	802
chr2	POLE4	2.2742516670044517	75185618	365
chr2	TACR1	2.4814044730652687	75273589	1642
chr2	EVA1A	3.048028990100694	75696427	1520
chr2	MRPL19	2.8488600771285464	75873908	290
chr2	GCFC2	3.483195010955316	75879125	3348
chr2	LRRTM4	4.400952493214913	76974844	12326
chr2	REG3G	4.165267199715136	79252811	3641
chr2	REG1B	1.8507778072528338	79312155	304
chr2	REG1A	1.5682953680524778	79347487	197
chr2	REG3A	2.4883010863019437	79384131	176
chr2	CTNNA2	3.22436771040632	79412356	17054
chr2	LRRTM1	2.0687369444122243	80515482	57
chr2	SUCLG1	3.443474377448951	84650646	8775
chr2	DNAH6	2.4880431492500703	84743578	1334
chr2	TRABD2A	2.210692923143696	85048773	562
chr2	AC022210.1	0.6863415441375428	85122208	2
chr2	TMSB10	0.3233886855472829	85132748	4
chr2	KCMF1	2.6106584606588474	85198215	570
chr2	TCF7L1	2.811338640287521	85360532	1194
chr2	TGOLN2	2.4300505342405923	85545146	104
chr2	RETSAT	2.140547058332515	85569210	107
chr2	ELMOD3	2.1569585530030304	85581516	172
chr2	CAPG	2.3660873772764086	85621870	157
chr2	SH2D6	2.5578747096881083	85645843	361
chr2	MAT2A	2.9441784251729444	85766287	285
chr2	GGCX	2.2323381231135784	85771845	93
chr2	VAMP8	1.5496292446620663	85788684	111
chr2	VAMP5	2.7191121798968303	85811530	50
chr2	RNF181	1.8507901277510483	85822847	20
chr2	TMEM150A	0.7571406692393263	85825670	15
chr2	USP39	2.4295341192009805	85829978	190
chr2	C2orf68	0.9154129988775127	85833776	25
chr2	SFTPB	0.9648946027415041	85884436	91
chr2	GNLY	2.259698905727318	85912297	274
chr2	ATOH8	1.753004382388997	85978466	389
chr2	ST3GAL5	2.321196737116304	86066266	713
chr2	POLR1A	2.1916438362414636	86247338	723
chr2	PTCD3	2.841930152068504	86333304	169
chr2	IMMT	3.112306761025212	86371054	272
chr2	MRPL35	1.6278099672938104	86426477	67
chr2	REEP1	3.762742870129147	86441115	859
chr2	KDM3A	2.373294280823409	86667769	494
chr2	CHMP3	2.2506510128573205	86730553	35
chr2	RNF103-CHMP3	2.04028906970341	86732790	651
chr2	RNF103	1.5959243952939461	86830515	91
chr2	RMND5A	3.8641679502873196	86947295	153
chr2	CD8A	1.4713377834613022	87011728	125
chr2	CD8B	2.414816856437621	87042461	211
chr2	AC111200.1	1.297762526230205	87089022	83
chr2	RGPD1	2.064308878102748	87135075	101
chr2	PLGLB1	2.3085586613689197	87229681	468
chr2	PLGLB2	2.890519323796108	88047605	240
chr2	RGPD2	2.043446448104701	88055473	172
chr2	KRCC1	1.3100521591791043	88326723	206
chr2	SMYD1	2.4143655874330343	88367298	296
chr2	FABP1	2.670225962842336	88422509	133
chr2	THNSL2	2.9226539008439634	88469834	923
chr2	TEX37	1.9253773534917564	88824168	933
chr2	EIF2AK3	1.6872642612378517	88856258	329
chr2	RPIA	2.4757934768082226	88991161	879
chr2	CH17-132F21.1	3.3794142613301608	90458200	472
chr2	RP11-685N3.1	1.8120592882964777	90537838	571
chr2	TEKT4	1.7433327563171106	95537177	602
chr2	MAL	2.436110916963054	95691421	220
chr2	MRPS5	1.4920146685013713	95752951	134
chr2	ZNF514	0.6888460913891014	95813074	28
chr2	ZNF2	1.1498520497327847	95831176	121
chr2	PROM2	1.9523435885234128	95940200	141
chr2	KCNIP3	2.5131672943088086	95963051	259
chr2	FAHD2A	1.2825325480087304	96068468	105
chr2	TRIM43	2.0547417194570987	96257765	329
chr2	ANKRD36C	2.374999488594053	96514586	613
chr2	GPAT2	1.2184334588717434	96687693	122
chr2	ADRA2B	1.0142000226555112	96778706	82
chr2	ASTL	0.9648225060442284	96789588	59
chr2	DUSP2	1.6613742043949626	96808904	81
chr2	STARD7	2.465978973441194	96850596	170
chr2	TMEM127	2.595564854462412	96914253	100
chr2	CIAO1	2.44697063028207	96931869	18
chr2	SNRNP200	1.2949183796053079	96940073	106
chr2	ITPRIPL1	1.3700453263177783	96991068	48
chr2	NCAPH	2.0159094509190254	97001524	335
chr2	ARID5A	2.027148981842518	97202479	295
chr2	KANSL3	2.42682774715501	97258906	230
chr2	LMAN2L	2.6680951409819036	97371665	175
chr2	CNNM4	1.9019692174621223	97426638	170
chr2	CNNM3	1.7999268952064162	97481981	33
chr2	ANKRD23	1.9482379629948072	97490262	33
chr2	ANKRD39	2.209709908828787	97502347	66
chr2	SEMA4C	1.0974488723274831	97525452	31
chr2	FAM178B	2.5078111329827566	97541619	570
chr2	FAHD2B	2.1176479618661808	97749319	127
chr2	ANKRD36	2.1928074012985266	97779232	376
chr2	COX5B	2.060618545420623	98262502	326
chr2	ACTR1B	1.3559308656645261	98272430	96
chr2	ZAP70	1.9886960505388827	98330022	191
chr2	TMEM131	2.638519593483714	98372798	942
chr2	VWA3B	3.3329824937865995	98703578	1109
chr2	AC092675.3	2.4975196207505994	98947851	78
chr2	CNGA3	2.452539133456816	98962617	351
chr2	INPP4A	2.4194832933956016	99061316	506
chr2	COA5	0.551316863693166	99215772	34
chr2	UNC50	0.772264939458473	99225041	43
chr2	MGAT4A	2.3260635220935684	99235568	611
chr2	KIAA1211L	2.9027878231733544	99410308	884
chr2	TSGA10	3.4203535706681865	99613723	735
chr2	C2orf15	2.5673080409969202	99757947	431
chr2	MRPL30	1.8374116989771316	99797541	110
chr2	MITD1	2.1989504563965725	99777889	75
chr2	LYG2	2.1308334293276108	99858708	57
chr2	LYG1	2.5654678209489887	99900700	74
chr2	TXNDC9	2.3415783650135173	99935444	76
chr2	EIF5B	2.481750665535467	99953815	265
chr2	REV1	3.015956305334958	100016937	487
chr2	AFF3	4.122441498565208	100162322	2878
chr2	LONRF2	2.7660449297397496	100889752	835
chr2	AC012493.2	2.15292484353441	100986704	298
chr2	CHST10	1.8189514410599477	101008326	411
chr2	NMS	2.3239377189090877	101086943	618
chr2	PDCL3	2.3105428488583857	101179151	890
chr2	NPAS2	2.72039692748367	101436613	1342
chr2	RPL31	1.6494031351713674	101618176	32
chr2	TBC1D8	3.1629851080390385	101624078	963
chr2	CNOT11	2.256778031104109	101869263	54
chr2	RNF149	2.3521663409432096	101887680	182
chr2	CREG2	1.9812995013337567	101962012	275
chr2	RFX8	3.6400734960413836	102013822	961
chr2	MAP4K4	3.3050948466694345	102313311	1294
chr2	FLJ20373	2.246570158424577	102508954	190
chr2	IL1R2	2.6200983033952943	102608305	473
chr2	IL1R1	3.219100417942257	102681003	734
chr2	IL1RL2	2.242586508668049	102803432	526
chr2	IL1RL1	2.4167876191067252	102927961	157
chr2	IL18R1	2.2805742393786113	102927988	590
chr2	IL18RAP	1.9601735959773061	103035148	362
chr2	SLC9A4	1.9158135109150312	103089761	615
chr2	SLC9A2	2.1224812263879396	103236165	523
chr2	MFSD9	1.6858166608626226	103332298	80
chr2	TMEM182	4.136251977436	103353366	4403
chr2	POU3F3	4.25067499063929	105471968	4495
chr2	MRPS9	3.337074147742531	105654440	1031
chr2	GPR45	2.31950584847616	105858199	435
chr2	AC012360.1	4.608969570423409	105867758	55
chr2	TGFBRAP1	2.0487343837815537	105880870	375
chr2	AC012360.2	0.11660205997926539	105882489	2
chr2	C2orf49	1.492359980436795	105953815	100
chr2	FHL2	3.4235446192651775	105974168	1537
chr2	NCK2	4.197971026924262	106361353	2479
chr2	C2orf40	1.8472500807997485	106679701	839
chr2	UXS1	1.9016574432849007	106709758	1157
chr2	RGPD3	2.265055429705963	107021445	847
chr2	AC108868.1	2.2111079364779265	107099727	1077
chr2	ST6GAL2	4.061197675104023	107418055	3720
chr2	RGPD4	2.7375845096369336	108443387	2213
chr2	SLC5A7	2.363398780612034	108602978	869
chr2	SULT1C3	2.2846510964747804	108863650	788
chr2	SULT1C2	1.744809536047406	108905094	369
chr2	SULT1C4	1.6614040764231688	108994366	417
chr2	GCC2	1.8026256995326522	109065016	731
chr2	LIMS1	2.215481843365809	109150856	947
chr2	RANBP2	2.2466774427182896	109335936	362
chr2	CCDC138	2.232136476695749	109403212	430
chr2	EDAR	4.007605119193381	109510926	857
chr2	SH3RF3	2.6184914335787606	109745803	2561
chr2	SEPT10	2.0247727486992013	110300558	360
chr2	SOWAHC	2.3201924888156045	110371910	465
chr2	RGPD5	1.4897982716860982	110550334	152
chr2	LIMS3	0.8705131267024316	110656004	6
chr2	MALL	1.5087672126893676	110841446	111
chr2	NPHP1	1.9021286551827283	110879887	409
chr2	LIMS3L	0.804069920380873	111160510	35
chr2	RGPD6	0.8062216682555069	111271388	16
chr2	BUB1	1.6757751800217653	111395274	186
chr2	ACOXL	2.766998810169926	111490149	1839
chr2	BCL2L11	2.317511957413861	111876954	736
chr2	ANAPC1	2.5458948320966734	112523847	1571
chr2	MERTK	1.6603160696547155	112656055	808
chr2	TMEM87B	2.6008127530681624	112812799	391
chr2	FBLN7	2.5902561824425057	112895961	342
chr2	ZC3H8	1.7924598790849353	112969101	197
chr2	ZC3H6	2.3661741560540674	113033170	356
chr2	RGPD8	2.1849624673592016	113127668	138
chr2	TTL	2.2965719051403246	113239730	335
chr2	POLR1B	2.2239623843360996	113299491	226
chr2	CHCHD5	2.1694241614742946	113341816	169
chr2	SLC20A1	2.1749102823525135	113403433	322
chr2	NT5DC4	3.5047054883105018	113479062	233
chr2	CKAP2L	2.5496815948985483	113493929	122
chr2	IL1A	2.0606025665954313	113531491	168
chr2	IL1B	2.1069832229005976	113587327	223
chr2	IL37	1.8294742668768178	113670547	345
chr2	IL36G	1.821198531619833	113730779	175
chr2	IL36A	1.568017405178344	113763037	79
chr2	IL36B	1.7070841252262223	113779667	205
chr2	IL36RN	2.2712510680567677	113816214	83
chr2	IL1F10	1.4637294992042365	113825546	262
chr2	IL1RN	2.3272807141372773	113864790	320
