Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr16	MMP15	-7.550726006251425e-06	58059469	290
chr16	C16orf80	-0.00034600767102428313	58147495	334
chr16	CSNK2A2	-0.00034270663253692027	58191810	348
chr16	CCDC113	-1.9541443626281636e-05	58265060	438
chr16	PRSS54	9.95877484066457e-05	58313900	116
chr16	GINS3	-0.00010805764210050689	58328983	719
chr16	NDRG4	1.8719674660934573e-05	58496749	326
chr16	SETD6	-9.777835511073265e-05	58549382	39
chr16	CNOT1	-0.00010146477656965762	58553854	578
chr16	SLC38A7	0.0002131458305989779	58699012	299
chr16	GOT2	-0.00030332733559408653	58741034	3068
chr16	RP11-105C20.2	-0.000257380622417568	59743896	6878
chr16	CDH8	0.00010068731500965529	61681145	11462
chr16	CDH11	-6.635462370352151e-05	64977655	10467
chr16	CDH5	0.00017132791854351193	66400532	3444
chr16	BEAN1	-0.00019612879611831366	66461199	239
chr16	RP11-403P17.5	-0.00020964617494666308	66503714	101
chr16	AC132186.1	-0.00035721878699939064	66516774	17
chr16	TK2	4.301836199516906e-05	66541905	186
chr16	CKLF-CMTM1	-1.1991054986500561e-05	66586489	48
chr16	CMTM1	0.00016457815699869106	66600293	52
chr16	CMTM2	0.00017974880486415327	66613350	80
chr16	CMTM3	-0.00019575001356212125	66637776	72
chr16	CMTM4	-3.790434207331554e-05	66648652	348
chr16	DYNC1LI2	0.00010434039886993818	66754795	170
chr16	CCDC79	8.035510103292307e-05	66788878	166
chr16	NAE1	4.075852483054898e-05	66836777	260
chr16	CA7	-8.953191255242004e-05	66878281	34
chr16	PDP2	-0.00016743180877276662	66912491	121
chr16	CDH16	-0.0002792426126412518	66942024	78
chr16	RRAD	-0.00019201143501365947	66955581	28
chr16	FAM96B	-0.00010266811928251313	66965958	16
chr16	CES2	-1.2658575977390033e-05	66968346	69
chr16	CES3	9.282918446663204e-06	66995139	118
chr16	CES4A	-3.230189211416356e-05	67022491	113
chr16	CBFB	7.189022047389472e-05	67063018	253
chr16	C16orf70	1.2676193709784758e-05	67143860	95
chr16	B3GNT9	-0.00010181354254653527	67182007	13
chr16	TRADD	-0.0001277652528476469	67188082	22
chr16	FBXL8	-0.0023264768416786383	67193833	11
chr16	HSF4	-0.00017319499155279234	67197287	21
chr16	NOL3	4.126866663051094e-05	67204056	22
chr16	KIAA0895L	-0.00012824726821013653	67209504	26
chr16	EXOC3L1	-0.00023626692215915622	67218268	44
chr16	E2F4	9.873597530303826e-05	67226071	25
chr16	ELMO3	8.81735623798349e-05	67233013	46
chr16	LRRC29	0.0001044108378935221	67241041	22
chr16	AC040160.1	-0.00043861766996065334	67244250	32
chr16	TMEM208	-0.00025872615261579145	67261005	8
chr16	FHOD1	-5.031532201534274e-05	67263289	33
chr16	SLC9A5	-0.00012254506027417972	67271585	100
chr16	PLEKHG4	-0.00019516620012283598	67311412	70
chr16	KCTD19	-0.00022673639921866928	67323330	113
chr16	LRRC36	-0.00022738133099198168	67360700	205
chr16	TPPP3	-0.0008652309815430032	67423711	18
chr16	ZDHHC1	-0.00017958914897442708	67428321	101
chr16	HSD11B2	-0.00021730772656364627	67464554	40
chr16	ATP6V0D1	-0.00016226262848331174	67471916	114
chr16	AGRP	-9.535333588257179e-05	67516473	53
chr16	FAM65A	-0.0002442427982126011	67552320	175
chr16	CTCF	9.98960472113155e-05	67596309	268
chr16	RLTPR	-3.7087212627647636e-06	67678821	54
chr16	ACD	-0.00011831353919056442	67691414	18
chr16	PARD6A	-7.48925960707401e-05	67694848	11
chr16	ENKD1	-0.0002548621163530479	67696847	18
chr16	C16orf86	-0.00010275937963292804	67700718	18
chr16	GFOD2	0.0003189557653525469	67708433	155
chr16	RANBP10	-0.00020623573176095595	67757004	259
chr16	TSNAXIP1	0.00023957003480699088	67840667	101
chr16	CENPT	-0.00022432569795575866	67862059	65
chr16	THAP11	-6.063575889448534e-05	67876212	6
chr16	NUTF2	-0.0001031248420860096	67880634	83
chr16	EDC4	-0.00017784251345218596	67906925	46
chr16	NRN1L	-0.0005599224669091234	67918707	27
chr16	PSKH1	-0.0006008669853273782	67927174	121
chr16	CTRL	-0.0002276824025041982	67961542	4
chr16	CTC-479C5.12	-0.00039816305967148205	67963516	20
chr16	PSMB10	-0.00028638538738474527	67968404	13
chr16	LCAT	-0.00012405229802596047	67973652	15
chr16	SLC12A4	-0.00047384693562894004	67977376	113
chr16	DPEP3	-0.00023550506271717884	68009565	61
chr16	DPEP2	-0.0004672235324433057	68021296	17
chr16	DUS2	-0.00015760776978391932	68021648	313
chr16	DDX28	-0.0002565521472654636	68055178	18
chr16	NFATC3	8.608948894620321e-05	68118653	491
chr16	ESRP2	4.678679743317532e-05	68263013	46
chr16	PLA2G15	-2.201220738616165e-05	68279206	88
chr16	SLC7A6	5.3421962354400144e-05	68298432	86
chr16	SLC7A6OS	-0.00014200445286949485	68318405	84
chr16	PRMT7	-0.00040671014255420294	68344876	224
chr16	SMPD3	0.0001190414373047017	68392230	432
chr16	ZFP90	-6.918185858661051e-05	68563992	581
chr16	CDH3	-0.00010449433100575555	68670091	679
chr16	CDH1	8.497967962720345e-05	68771127	595
chr16	TANGO6	-0.00014268008788269137	68877506	845
chr16	HAS3	-2.4841034169161185e-05	69139466	69
chr16	CHTF8	-3.273557994600383e-05	69151912	48
chr16	CIRH1A	-0.000139377811047312	69165193	197
chr16	SNTB2	0.00017565540871997766	69221031	392
chr16	RP11-343C2.11	0.0005178219749645997	69333584	37
chr16	VPS4A	-0.00013851943549517324	69345258	31
chr16	COG8	5.188448363872975e-05	69354042	45
chr16	RP11-343C2.12	5.362455102091925e-07	69362546	36
chr16	RP11-343C2.7	0.0007548777751543582	69369178	13
chr16	NIP7	-3.173159145081795e-05	69373332	27
chr16	TMED6	-0.00021348987948374476	69377150	31
chr16	RP11-343C2.9	-0.0009231611675476703	69368993	5
chr16	TERF2	0.00018635568416818738	69389463	173
chr16	CYB5B	0.00013010185067621445	69458427	395
chr16	NFAT5	-5.4125951618050786e-05	69598996	649
chr16	NQO1	0.00015574183473947498	69740898	122
chr16	NOB1	0.0003273015604153186	69775769	98
chr16	WWP2	0.00041275025754456145	69796208	777
chr16	CLEC18A	0.000537067895110263	69984809	307
chr16	PDPR	0.00017629369731645997	70147528	328
chr16	CLEC18C	0.0007976583174953382	70207224	30
chr16	AC009060.1	-0.0001690803088157966	70239302	46
chr16	FKSG63	-0.00048823087532481955	70258260	41
chr16	EXOSC6	0.00016972710412950439	70284133	32
chr16	AARS	0.00042288756279594244	70286197	97
chr16	DDX19B	-6.102256984866049e-06	70323565	10
chr16	RP11-529K1.3	-0.00019543436302896694	70333096	119
chr16	DDX19A	-0.0001351675814535745	70380731	78
chr16	ST3GAL2	-0.00048031672107963144	70413337	157
chr16	FUK	0.0003137947508278023	70488323	99
chr16	COG4	7.1027296313369e-05	70514470	139
chr16	SF3B3	0.00015048640130404346	70557690	151
chr16	IL34	-8.835980807104782e-05	70613797	545
chr16	MTSS1L	-0.00014746968471122552	70695106	100
chr16	FLJ00418	-0.0004597843532064872	70695569	34
chr16	VAC14	-0.00012105828654822817	70721341	513
chr16	HYDIN	9.279240898064464e-05	70841280	950
chr16	CMTR2	-8.10122122858893e-05	71315291	318
chr16	CALB2	-0.00011310764815691597	71392615	395
chr16	ZNF23	0.00010585425541290584	71481499	123
chr16	AC010547.9	0.00047650511173319844	71481502	64
chr16	ZNF19	-0.0005058106592934007	71498452	281
chr16	CHST4	-0.00023656965672300332	71559135	42
chr16	TAT	0.00010642958195890019	71599562	137
chr16	MARVELD3	-0.00013172214404441487	71660063	173
chr16	PHLPP2	0.00013865901663809367	71671737	383
chr16	AP1G1	4.2122606549960446e-05	71762912	436
chr16	ATXN1L	-0.00027162068124120725	71879893	70
chr16	IST1	-0.00040254701618942427	71879898	444
chr16	ZNF821	-0.0004444026765926789	71893582	120
chr16	DHODH	-0.00011223538881095352	72042486	401
chr16	TXNL4B	-0.0001636097176269592	72078187	168
chr16	HPR	-0.00039618584048298336	72088521	126
chr16	DHX38	-0.0004111167680982592	72127460	97
chr16	PMFBP1	-0.00015594298998886552	72146055	1492
chr16	ZFHX3	-8.921141146361657e-05	72816783	2498
chr16	C16orf47	4.139290835637859e-05	73160535	3319
chr16	PSMD7	-8.526532105565167e-05	74330672	2838
chr16	NPIPB15	0.0005586409400249478	74411775	172
chr16	CLEC18B	0.0004963346694093229	74442528	114
chr16	GLG1	-0.00011071729115311723	74485855	942
chr16	RFWD3	-7.629118374770895e-05	74655291	376
chr16	MLKL	0.00036016908446728936	74705752	231
chr16	FA2H	-0.00012101755883794269	74746852	643
chr16	WDR59	-3.981367322259284e-07	74907467	1053
chr16	ZNRF1	2.315611405016409e-05	75032927	410
chr16	LDHD	9.150463399093038e-05	75145757	161
chr16	ZFP1	-0.0007415736160763673	75182389	353
chr16	CTRB2	-0.0007025001289739292	75237993	212
chr16	CTRB1	-0.000179369097139653	75252897	135
chr16	BCAR1	-0.0003747764479619993	75262927	363
chr16	CFDP1	-0.00012423608790432364	75327595	722
chr16	RP11-77K12.1	-0.0002309307598301013	75446581	177
chr16	TMEM170A	-4.322158262757785e-05	75476951	171
chr16	CHST6	-0.00017411710497962542	75510948	195
chr16	RP11-77K12.7	-0.00048478462505677905	75562429	104
chr16	CHST5	1.7543165541918743e-05	75562432	46
chr16	TMEM231	2.2169816831319307e-05	75572014	142
chr16	GABARAPL2	0.00037900722208612537	75600248	96
chr16	ADAT1	0.00013500223116246336	75630878	190
chr16	KARS	1.9391577987850246e-05	75661621	119
chr16	TERF2IP	3.570780450804246e-05	75681683	1685
chr16	AC025287.1	-6.270105388035723e-05	75728366	26
chr16	CNTNAP4	0.00019279029973550107	76311175	3141
chr16	RP11-58C22.1	0.00014100328329254638	76587313	1818
chr16	MON1B	-0.0002869610952013188	77224731	1806
chr16	SYCE1L	0.00013786388614503997	77233293	233
chr16	ADAMTS18	-0.00019132439360200238	77281709	2543
chr16	NUDT7	0.00038596310161124206	77756410	1387
chr16	VAT1L	0.00042859623637843793	77822426	1524
chr16	CLEC3A	-0.00018631831455022746	78056411	855
chr16	WWOX	5.360868086824307e-05	78133309	11940
chr16	PIH1	0.00047618381605599245	79015646	1
chr16	MAF	7.084778739418736e-05	79619739	4459
chr16	DYNLRB2	0.000957043023802362	80574630	3691
chr16	CDYL2	0.0004923533623957628	80631802	1921
chr16	CMC2	-0.0005874651764730505	81009697	1010
chr16	CENPN	-7.100694961357e-05	81040102	172
chr16	ATMIN	3.2735486521695345e-05	81069451	88
chr16	C16orf46	0.0002532894635826895	81087101	174
chr16	GCSH	-0.00016996197682458497	81115565	800
chr16	BCMO1	9.41676623345216e-05	81272052	940
chr16	GAN	0.0001613865379305687	81348556	857
chr16	CMIP	-0.00027947342394780045	81478774	1949
chr16	PLCG2	-0.00015097055179679627	81772701	2044
chr16	SDR42E1	-0.0005204166692596918	82031220	233
chr16	HSD17B2	-0.0006827404643941954	82068608	536
chr16	MPHOSPH6	-0.00048505903951798234	82181402	2087
chr16	CDH13	2.427263000207378e-05	82660407	10958
chr16	HSBP1	-0.00038813506991020687	83841447	460
chr16	MLYCD	-0.0003792050713824289	83932730	391
chr16	RP11-505K9.4	-0.0005510863725540985	83941737	354
chr16	OSGIN1	-1.515197484284625e-06	83981886	187
chr16	NECAB2	-8.41397617118198e-05	84002236	436
chr16	SLC38A8	-0.00011702740961466759	84043271	564
chr16	MBTPS1	3.37100211926988e-07	84087367	495
chr16	HSDL1	3.779889925848962e-05	84155885	129
chr16	DNAAF1	9.149624407677114e-06	84178864	274
chr16	TAF1C	2.7788345325125644e-05	84211457	135
chr16	ADAD2	-0.00041766171226438685	84224743	243
chr16	KCNG4	-0.00016629784138154854	84255822	500
chr16	WFDC1	-0.00014979552094438454	84328251	766
chr16	ATP2C2	2.6943341782099882e-06	84402132	1331
chr16	TLDC1	-0.00021173284725210968	84511680	1018
chr16	COTL1	-0.00014742588476692855	84599199	490
chr16	KLHL36	2.3630310993498254e-06	84682130	355
chr16	USP10	0.00017439334689507645	84733583	690
chr16	CRISPLD2	-0.00030710135438873743	84853589	1179
chr16	ZDHHC7	3.922484761960345e-05	85007786	530
chr16	KIAA0513	-4.822201582552278e-05	85061374	547
chr16	FAM92B	-0.0002571117987421348	85131964	381
chr16	CTC-786C10.1	-0.0004870890317665245	85204881	819
chr16	RP11-680G10.1	-4.061110097062826e-05	85391068	1242
chr16	GSE1	1.7278014452166473e-05	85645014	944
chr16	GINS2	0.00021255241324125078	85709803	86
chr16	C16orf74	0.00029569362778275875	85723689	390
chr16	EMC8	-4.5744194458395676e-05	85805363	159
chr16	COX4I1	0.00021676934361609728	85832238	226
chr16	IRF8	-7.144057547098004e-05	85932408	2562
chr16	FOXF1	-0.0003462930833796923	86544132	2641
chr16	MTHFSD	-0.00027429875286820487	86563781	282
chr16	FOXC2	-0.0001846670174799704	86600856	78
chr16	FOXL1	-0.00021017343628046336	86609973	1729
chr16	C16orf95	-5.719331036514685e-05	87117167	3104
chr16	RP11-178L8.4	4.314310233222853e-05	87336481	168
chr16	FBXO31	-0.00022380423809145172	87360592	304
chr16	MAP1LC3B	0.00023837622306277265	87417600	126
chr16	ZCCHC14	0.00011150408630071978	87439851	817
chr16	JPH3	0.00016384923009478698	87635440	1141
chr16	AC010536.1	0.0003903177712950166	87727143	26
chr16	KLHDC4	0.0005449329078789793	87730090	660
chr16	FLJ00104	0.0007930072519909542	87731748	71
chr16	SLC7A5	0.0005379552368314551	87863628	748
chr16	CA5A	0.00017525423881942811	87921624	448
chr16	BANP	-6.83970890987291e-05	87982849	2161
chr16	ZNF469	-0.0008270507041786855	88493878	1098
chr16	ZFPM1	-0.0008645628433631805	88519724	687
chr16	ZC3H18	-0.0004922671050811818	88636788	543
chr16	IL17C	-0.0005288801984327948	88704998	45
chr16	CYBA	-0.0007174428380710922	88709690	58
chr16	MVD	0.00044690831284778195	88718342	128
chr16	SNAI3	0.0007133126803593301	88744089	106
chr16	RNF166	0.001800924909131633	88762902	117
chr16	CTU2	0.0003861441147747246	88772870	123
chr16	PIEZO1	3.784332619700722e-05	88781750	839
chr16	CDT1	-2.9391528850949822e-05	88869620	134
chr16	APRT	-0.0002722282755417949	88875746	34
chr16	GALNS	5.135671276623036e-05	88880141	409
chr16	AC092384.1	0.0002938520993404855	88894365	3
chr16	TRAPPC2L	-0.0002862946126301549	88922627	56
chr16	PABPN1L	-0.00043462478537361786	88928033	79
chr16	CBFA2T3	-0.0002580474122224089	88941265	919
chr16	RP11-830F9.6	0.00022198767835123013	89006196	48
chr16	ACSF3	0.00023458180066767434	89154782	911
chr16	CDH15	0.00018703484230494198	89238174	224
chr16	SLC22A31	0.0003041214706917747	89262405	99
chr16	ZNF778	0.00014181463777150413	89284117	352
chr16	ANKRD11	0.0001500283402459444	89334037	1036
chr16	AC137932.1	-0.00014361683231069237	89334511	35
chr16	SPG7	-4.3562301943250554e-05	89557324	377
chr16	RPL13	2.1553585514854932e-05	89627064	74
chr16	CPNE7	0.00013479113480248657	89642175	248
chr16	DPEP1	9.596619483494917e-05	89679715	234
chr16	CHMP1A	7.736919408716768e-05	89710838	158
chr16	SPATA33	-0.00011391687188615972	89724209	130
chr16	CDK10	0.00030059618626068323	89747144	124
chr16	RP11-368I7.4	1.9396798156232488e-05	89749027	36
chr16	SPATA2L	-0.0002739935199615248	89762750	50
chr16	VPS9D1	0.00011082181901555082	89773541	103
chr16	ZNF276	8.567338276967501e-05	89786807	156
chr16	FANCA	-0.00010044056211542819	89803956	731
chr16	SPIRE2	0.00022456079634786022	89884586	324
chr16	TCF25	-5.9870786293116935e-05	89939999	243
chr16	MC1R	5.6766440063655693e-05	89978526	58
chr16	TUBB3	-5.459203410716145e-05	89985572	195
chr16	DEF8	-0.0010360566477800428	90014332	178
chr16	CENPBD1	-0.0007557716037967735	90036205	162
chr16	DBNDD1	-0.0014502029514276036	90071272	193
chr16	GAS8	-3.783147030957215e-05	90086036	191
chr16	C16orf3	-0.0003848128742723142	90095315	16
chr16	PRDM7	6.81084919449143e-05	90122973	249
chr17	DOC2B	-8.672423303098897e-05	5809	177
chr17	RPH3AL	-3.5279986360500146e-05	62292	1316
chr17	C17orf97	-0.00017217735934853034	260117	162
chr17	FAM101B	-2.914686061524669e-05	289768	84
chr17	VPS53	-0.0004889542609880102	411907	1187
chr17	FAM57A	-0.00039546291214777367	635651	104
chr17	GEMIN4	-0.00036205081587913703	647653	109
chr17	GLOD4	-0.0005865180679071644	660336	127
chr17	RNMTL1	-0.00020197920648854683	685512	63
chr17	NXN	-0.0002948801102586083	702552	1414
chr17	RP11-676J12.7	0.00010854189499697198	812871	9
chr17	TIMM22	-0.0005003425793156491	900356	56
chr17	ABR	-0.0001987046704317591	906757	1681
chr17	BHLHA9	-0.000798615284652077	1173852	113
chr17	TUSC5	-0.0002582252242492559	1182956	387
chr17	YWHAE	0.0002583607275433612	1247565	658
chr17	CRK	0.00012632007926331704	1323982	314
chr17	MYO1C	-0.0007790058843451896	1367391	178
chr17	INPP5K	-0.0005206427855802956	1397864	131
chr17	PITPNA	-0.0004878102833897177	1421011	248
chr17	SLC43A2	-9.739270847441332e-05	1472560	371
chr17	SCARF1	0.0002738212638194642	1537151	60
chr17	RILP	0.00011985747809341059	1549443	18
chr17	PRPF8	0.0002828172980456774	1553922	215
chr17	TLCD2	-9.087328082332002e-05	1611063	70
chr17	WDR81	-4.6914074111557344e-05	1619816	136
chr17	SERPINF2	-0.00025908577752216394	1646129	108
chr17	SERPINF1	-0.00011984321248654242	1665252	113
chr17	SMYD4	-0.00018497447303581337	1682778	295
chr17	RPA1	6.676480906852499e-05	1732995	435
chr17	RTN4RL1	-0.00015736249696165746	1837970	573
chr17	DPH1	8.929434579672196e-05	1933403	84
chr17	OVCA2	-6.970612001160394e-05	1945326	41
chr17	HIC1	-0.00029993029349818	1957447	54
chr17	SMG6	0.00010617518626871824	1963132	1032
chr17	SRR	0.00034634450176229854	2206676	67
chr17	TSR1	0.00020346278665041095	2225796	66
chr17	SGSM2	-0.00019745776727008373	2240791	270
chr17	MNT	-6.957053472250931e-05	2287353	82
chr17	METTL16	-0.00011801406640294133	2308855	650
chr17	AC006435.1	-0.0002136288239201522	2310278	64
chr17	PAFAH1B1	-0.00024001524721410097	2496503	656
chr17	CLUH	4.3321189474431784e-05	2592679	240
chr17	RAP1GAP2	0.00011409003730055758	2680349	1739
chr17	OR1D5	7.427135317141074e-05	2965962	60
chr17	OR1D2	-2.6512318634890946e-05	2995351	123
chr17	OR1G1	-4.3861012690560814e-05	3029877	296
chr17	OR1A2	0.0001638331511662817	3100812	167
chr17	OR1A1	-9.923144599649807e-05	3118914	247
chr17	OR3A2	-0.0001833297380452801	3181192	195
chr17	OR3A1	-0.00033476271953082046	3194928	403
chr17	OR1E1	-0.0001309793359798246	3300397	347
chr17	OR3A3	-4.3222772441208064e-05	3323861	77
chr17	OR1E2	-0.00013917706497069396	3336163	53
chr17	SPATA22	0.00013782512263694655	3343312	252
chr17	ASPA	-0.0003398690127507539	3375667	140
chr17	TRPV3	-0.0004126784379983706	3413795	370
chr17	TRPV1	-0.00026170585207496364	3468737	24
chr17	SHPK	-7.015996410645182e-05	3468737	452
chr17	CTNS	-0.0001222271282982561	3539761	181
chr17	TAX1BP3	-4.686384835938994e-05	3566195	8
chr17	P2RX5-TAX1BP3	2.6140425218308583e-05	3566356	35
chr17	EMC6	6.95571540868826e-08	3572108	1
chr17	P2RX5	-5.7543029169384066e-05	3575492	200
chr17	ITGAE	-5.466097226389938e-05	3617921	558
chr17	GSG2	0.00032379229412726794	3627210	23
chr17	C17orf85	-2.6653512171593763e-06	3714459	146
chr17	CAMKK1	-1.3173316275935343e-05	3763608	186
chr17	P2RX1	-0.00027014695102176955	3799885	100
chr17	ATP2A3	-0.00011946991566028027	3827168	384
chr17	ZZEF1	-6.372465140329872e-05	3907738	875
chr17	CYB5D2	7.075494379547792e-05	4046461	132
chr17	ANKFY1	0.00011962679518074635	4067200	366
chr17	UBE2G1	0.0007051300952977917	4172553	470
chr17	SPNS3	0.0001587820889803696	4336982	832
chr17	SPNS2	7.064098779688929e-05	4402132	261
chr17	MYBBP1A	-0.0003014533782528755	4442191	105
chr17	GGT6	-0.0001991667125805812	4460221	86
chr17	SMTNL2	2.9410393042577432e-05	4487293	301
chr17	ALOX15	-0.00011277945773816628	4534196	192
chr17	PELP1	-4.401434989025757e-05	4574678	279
chr17	ARRB2	0.0004255778308234625	4613783	127
chr17	MED11	0.0005384399919519555	4634722	23
chr17	CXCL16	5.155573053388495e-05	4636820	44
chr17	ZMYND15	-4.783979134655965e-05	4643318	115
chr17	TM4SF5	5.475002958512053e-05	4675178	157
chr17	VMO1	4.7205773744382285e-05	4688579	16
chr17	GLTPD2	-6.618509575199187e-05	4692253	24
chr17	PSMB6	0.00032990304586911015	4699438	45
chr17	PLD2	0.0001315595662737637	4710390	142
chr17	MINK1	9.169280099582532e-05	4736682	399
chr17	CHRNE	0.0003072637564063599	4801068	137
chr17	C17orf107	-0.0001740517688936192	4802712	31
chr17	GP1BA	0.0003051497054321693	4835591	103
chr17	SLC25A11	0.0002179749265283113	4840424	19
chr17	RNF167	8.21643862063638e-05	4843302	34
chr17	PFN1	0.0010286250074989952	4848946	17
chr17	ENO3	0.00091101943230193	4851386	46
chr17	SPAG7	0.001030333661925607	4862520	55
chr17	CAMTA2	0.0005211644399211069	4871286	88
chr17	INCA1	0.00019919540873894421	4891424	49
chr17	KIF1C	0.00017923221016063632	4901242	177
chr17	SLC52A1	8.209518430794542e-06	4935894	195
chr17	ZFP3	9.61166750313073e-05	4981542	175
chr17	ZNF232	3.278350634187182e-05	5008835	82
chr17	USP6	0.00041975244222008256	5019732	246
chr17	ZNF594	-3.7485251738189694e-06	5082830	117
chr17	SCIMP	-3.8153704226730884e-05	5112255	278
chr17	RABEP1	0.00023587098618600415	5185557	561
chr17	NUP88	-0.00011272976695531731	5264257	401
chr17	RPAIN	8.128835721694545e-05	5322960	88
chr17	C1QBP	0.00017301281268510064	5336096	47
chr17	DHX33	-1.3505283218414233e-05	5344231	155
chr17	DERL2	0.0011032163827958171	5374570	69
chr17	MIS12	0.0005492411196770626	5389604	76
chr17	NLRP1	-6.194386968021041e-05	5402746	1290
chr17	WSCD1	2.769584900460257e-05	5675553	2979
chr17	AIPL1	-1.2676456868331825e-05	6297012	1181
chr17	FAM64A	-0.0005086003943616658	6347734	95
chr17	PITPNM3	0.00015810269717399925	6354583	536
chr17	KIAA0753	-0.0003921174690510243	6481467	286
chr17	TXNDC17	-0.000629090776497956	6544077	15
chr17	MED31	-0.000287455204332113	6546634	47
chr17	C17orf100	-7.061790141197357e-05	6554970	96
chr17	SLC13A5	1.2403546542022891e-05	6588031	281
chr17	XAF1	2.4760133090119315e-05	6658765	177
chr17	FBXO39	-0.00041981870320547754	6679541	81
chr17	TEKT1	1.1878419723264559e-05	6692451	294
chr17	AC027763.2	0.0005136050198045775	6779953	463
chr17	ALOX12	0.0004720608574569801	6899383	64
chr17	RNASEK	0.0009550859798547597	6915735	1
chr17	RNASEK-C17orf49	0.0006889115537567499	6915953	3
chr17	C17orf49	0.0005265681204697332	6917813	13
chr17	BCL6B	0.0001753345097479337	6926338	50
chr17	SLC16A13	0.00023436728375689466	6939393	35
chr17	SLC16A11	0.00018330917828903503	6944948	118
chr17	CLEC10A	-0.00019534992002219034	6977855	196
chr17	ASGR2	-8.790295329026473e-05	7004640	361
chr17	ASGR1	0.00019639704401345145	7076749	156
chr17	DLG4	0.0007252626011381091	7093208	114
chr17	ACADVL	0.000313720983487657	7120443	36
chr17	DVL2	0.00022978203992499657	7128659	42
chr17	PHF23	-6.178078390992397e-05	7138346	13
chr17	CTD-2545G14.7	3.037222713683453e-05	7143745	8
chr17	CTDNEP1	-0.00019156606728944398	7146909	5
chr17	RP1-4G17.5	9.842144562542977e-06	7150147	9
chr17	ELP5	-0.00018974625690071248	7154734	42
chr17	CLDN7	-0.00011335774994955893	7163221	50
chr17	SLC2A4	1.3750665830874621e-05	7184985	55
chr17	YBX2	-0.00037338064958743395	7191570	52
chr17	EIF5A	-0.00025729975741403465	7210317	62
chr17	GPS2	0.0001988125750561853	7214642	6
chr17	RP11-542C16.2	-0.0006125220020393235	7215979	18
chr17	NEURL4	-0.00024372973526443385	7218946	93
chr17	ACAP1	-0.00012735981360169785	7239847	57
chr17	KCTD11	0.00026204309686146465	7255207	9
chr17	TMEM95	0.0001408905819801594	7258441	56
chr17	TNK1	0.00017863855804415739	7283852	117
chr17	C17orf61-PLSCR3	0.0005297906906476568	7293052	51
chr17	TMEM256	0.00034906663537857054	7306293	8
chr17	NLGN2	-0.00033929975565293236	7308192	54
chr17	SPEM1	0.00012159363207150138	7323678	17
chr17	C17orf74	0.00014572788667145426	7328933	35
chr17	TMEM102	0.00077687217122906	7338761	29
chr17	FGF11	0.0002852731780275999	7341591	26
chr17	CHRNB1	4.209694994629031e-05	7348379	53
chr17	ZBTB4	-1.9910541923129256e-05	7362684	102
chr17	SLC35G6	0.0007421229109877543	7384720	13
chr17	POLR2A	0.00015782855853317362	7387684	270
chr17	TNFSF12	-0.00027981951815331826	7452207	92
chr17	TNFSF12-TNFSF13	0.00025997476881943493	7452415	32
chr17	TNFSF13	0.00019789395950879185	7461608	16
chr17	SENP3	-0.0003693885262784303	7465191	33
chr17	EIF4A1	0.0007268605864339093	7476023	12
chr17	CD68	0.0007005731089347655	7482784	21
chr17	MPDU1	-0.00033999975532162876	7486846	26
chr17	SOX15	-1.191627704268554e-05	7491495	9
chr17	FXR2	-0.00017914915100564142	7494547	81
chr17	AC007421.1	-1.2167368196387186e-05	7517263	1
chr17	SHBG	-0.0003740096144135107	7517381	90
chr17	SAT2	-5.978239662989491e-05	7529551	7
chr17	ATP1B2	-0.0006093156642474393	7549944	126
chr17	TP53	-0.0006273112782529594	7565096	114
chr17	WRAP53	-0.000504066627597215	7589388	89
chr17	EFNB3	-0.0001668349564877911	7608519	45
chr17	DNAH2	-0.00017212403197443203	7620671	462
chr17	KDM6B	1.87959552255308e-05	7743221	49
chr17	TMEM88	-0.0010572357894898432	7758382	13
chr17	LSMD1	0.00018295158440611597	7760002	67
chr17	CYB5D1	-0.0005195638477537043	7761063	4
chr17	CHD3	0.00018951102773826376	7788123	69
chr17	KCNAB3	0.0003129617999052391	7825176	25
chr17	RP11-1099M24.7	0.0007484360384381957	7829248	23
chr17	TRAPPC1	-8.573872095686423e-05	7833662	9
chr17	CNTROB	0.0003366848241956037	7835418	217
chr17	GUCY2D	0.00023013191703965277	7905911	228
chr17	ALOX15B	-0.000572124349495848	7942334	179
chr17	ALOX12B	-0.00048090593189121996	7975953	143
chr17	AC129492.6	-0.00044622933865655394	7982799	15
chr17	ALOXE3	-0.00029336078848539123	7999217	122
chr17	HES7	-0.00029834200979022717	8023907	46
chr17	PER1	-3.19021326152012e-05	8043789	96
chr17	RP11-599B13.6	-0.00033578578171241156	8054133	25
chr17	VAMP2	1.1258064868419819e-05	8062466	31
chr17	TMEM107	-0.0008812353942690027	8076554	57
chr17	C17orf59	-1.4901414809707894e-05	8091651	38
chr17	AURKB	-0.0004219270140306031	8108055	80
chr17	CTC1	-0.00010892844105722789	8130190	103
chr17	PFAS	-0.00033539576753414084	8150935	133
chr17	SLC25A35	-0.0004910819779812948	8191080	119
chr17	RANGRF	-0.00103519276872429	8191814	3
chr17	ARHGEF15	7.592512483635138e-05	8213558	147
chr17	ODF4	-0.0005581593030493127	8243181	129
chr17	AC135178.1	-0.000607209737634742	8261730	36
chr17	KRBA2	-2.0304402241530734e-05	8271954	12
chr17	RP11-849F2.7	-0.00015102910138190505	8271955	22
chr17	RPL26	-4.912987369060533e-05	8280837	22
