Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr19	ZNF543	1.739344377974032	57831876	255
chr19	ZNF304	1.8821489271296235	57862674	125
chr19	ZNF547	1.1392560429973189	57874844	9
chr19	AC003002.4	2.1535428857479446	57874933	140
chr19	AC003002.6	0.7484980501779149	57901251	26
chr19	AC004076.7	0.79599946475137	57905550	114
chr19	ZNF17	0.9783600957415725	57922530	58
chr19	ZNF749	0.19853523233353323	57946696	4
chr19	AC004076.9	1.4731298120382255	57949337	173
chr19	VN1R1	0.17219277572858513	57966541	7
chr19	ZNF772	1.8556967272062652	57978030	93
chr19	ZNF419	2.6789797709530947	57999078	39
chr19	AC003005.4	1.8619848209713	57999085	101
chr19	ZNF773	1.929969525701659	58011282	232
chr19	ZNF549	1.854968389697601	58038692	53
chr19	ZNF550	1.6897677729337928	58046624	120
chr19	ZNF416	1.3087257274584085	58082933	47
chr19	ZIK1	1.4197012700365246	58089823	71
chr19	ZNF530	1.1913488769397067	58111252	65
chr19	ZNF134	1.7268389369666575	58125600	69
chr19	ZNF211	1.5465990906828104	58141760	210
chr19	ZSCAN4	1.4097680316091035	58180302	144
chr19	ZNF551	0.26875058438518873	58193336	4
chr19	AC003006.7	1.1091845504510223	58193412	189
chr19	AC004017.1	0.35800465241929896	58203867	4
chr19	ZNF154	0.6554525085170044	58208734	54
chr19	ZNF671	0.4251507132862224	58231118	43
chr19	ZNF776	1.2135708701161647	58258163	64
chr19	ZNF586	1.0214953673576568	58281022	227
chr19	ZNF552	0.756850289945634	58315208	60
chr19	ZNF587B	1.3801785839944816	58331098	160
chr19	ZNF814	0.9442700936068108	58360098	71
chr19	ZNF587	0.7448119492570595	58361224	122
chr19	CTD-2583A14.9	0.733500186896922	58388132	88
chr19	ZNF417	0.7238807111630007	58411663	108
chr19	ZNF418	1.4711424089108356	58433251	84
chr19	ZNF256	0.8188197889704519	58452200	50
chr19	C19orf18	1.588637917160214	58469804	155
chr19	ZNF606	1.1846374600530618	58488420	149
chr19	CTD-2368P22.1	0.8171375874437043	58513428	141
chr19	ZSCAN1	0.5426874474656315	58545399	118
chr19	ZNF135	0.8273182725045642	58570606	137
chr19	ZSCAN18	1.2818821213121707	58595204	294
chr19	ZNF329	1.6824547866303357	58637618	266
chr19	ZNF274	1.2441464786155363	58694395	241
chr19	ZNF544	1.4099086341559257	58739959	54
chr19	CTD-3138B18.4	1.4966560939774924	58740830	321
chr19	AC010642.1	1.3331003076114785	58790331	223
chr19	ZSCAN22	1.2500504533748402	58838384	101
chr19	A1BG	1.1992664298352347	58856543	38
chr19	ZNF497	0.9285304001552827	58865722	49
chr19	ZNF837	0.9186887048400195	58878984	95
chr19	RPS5	0.9162895991896794	58897766	68
chr19	AC012313.1	0.45833091131664316	58907456	24
chr19	ZNF584	0.9668417278246011	58912870	150
chr19	ZNF132	0.8133035283009106	58944180	85
chr19	ZNF324B	0.817576787311797	58962970	55
chr19	ZNF324	0.8539309082870228	58978422	25
chr19	ZNF446	0.8336379812909933	58985383	19
chr19	SLC27A5	1.1419653588710386	58990878	132
chr19	ZBTB45	1.43590113719518	59024896	61
chr19	TRIM28	0.7716484123282579	59055457	21
chr19	CHMP2A	0.5143566400001103	59062932	9
chr19	UBE2M	0.3765356836702321	59067078	24
chr19	MZF1	0.9119915594555947	59073297	106
chr2	FAM110C	2.4228300189858767	38813	447
chr2	SH3YL1	5.426349920536784	217729	526
chr2	ACP1	3.9246976262103375	264139	54
chr2	FAM150B	3.3453297409274714	279557	945
chr2	TMEM18	3.439134917733843	667334	2095
chr2	SNTG2	2.7714507951760767	946553	3878
chr2	TPO	2.3585367965719053	1377994	1528
chr2	PXDN	2.410787873722361	1635658	1305
chr2	MYT1L	2.7895343319904153	1792884	5632
chr2	TSSC1	2.5381729503323363	3192695	3775
chr2	TRAPPC12	2.496806030714967	3383445	662
chr2	ADI1	2.2162871807519293	3501131	263
chr2	RP13-512J5.1	1.55466984671834	3579573	71
chr2	RNASEH1	1.3872913568860576	3592382	161
chr2	RPS7	0.8787192706621856	3622794	149
chr2	COLEC11	1.2213351383062316	3642425	439
chr2	ALLC	1.3652255765978378	3705784	347
chr2	DCDC2C	2.554467406738026	3751452	5509
chr2	SOX11	2.878256366354867	5832798	5338
chr2	FLJ30594	3.3205593836520886	6111711	3277
chr2	CMPK2	2.192600963923002	6980700	2191
chr2	RSAD2	1.704149326874549	7005936	121
chr2	RNF144A	2.9140319229539258	7057522	4270
chr2	ID2	2.707615431940821	8818974	3518
chr2	KIDINS220	1.7203056853130951	8865407	478
chr2	MBOAT2	2.2053314414690086	8992819	882
chr2	ASAP2	2.1778587378360736	9346893	1348
chr2	ITGB1BP1	1.3690323893783214	9543603	85
chr2	CPSF3	1.376760016012138	9563696	178
chr2	IAH1	1.621927487496059	9613786	83
chr2	ADAM17	2.296335546912094	9628614	317
chr2	YWHAQ	4.331482696486729	9724100	814
chr2	TAF1B	3.37154363180756	9983482	1334
chr2	GRHL1	2.787969622669115	10085340	648
chr2	KLF11	2.410410040662787	10182975	193
chr2	CYS1	1.9838779642000202	10196906	148
chr2	AC104794.4	2.0478956136041995	10223907	138
chr2	RRM2	1.4491139749388615	10262454	106
chr2	C2orf48	3.1044774561847994	10281508	763
chr2	HPCAL1	2.486111493815289	10443014	1110
chr2	ODC1	1.9429389831147892	10580093	363
chr2	NOL10	2.5442874184602626	10710891	1267
chr2	ATP6V1C2	1.3839405998200316	10861774	417
chr2	PDIA6	2.446024786547048	10923516	576
chr2	AC092687.4	1.4282248065446377	10987702	361
chr2	KCNF1	1.2625664145689461	11052062	767
chr2	C2orf50	2.201238205962511	11273178	750
chr2	PQLC3	1.0854072349711383	11295323	198
chr2	ROCK2	2.446132744112481	11319886	1043
chr2	E2F6	2.570872972711076	11584500	556
chr2	AC099344.1	0.6998786296477406	11603926	17
chr2	GREB1	2.144558382207033	11674241	735
chr2	NTSR2	2.018194526020585	11798303	135
chr2	LPIN1	4.134311040324235	11817720	3410
chr2	TRIB2	2.347152446894405	12857014	6755
chr2	FAM84A	2.551816384328439	14772809	4966
chr2	AC011897.1	2.518053137406597	14775214	1233
chr2	NBAS	3.0726481179704432	15307031	3145
chr2	DDX1	2.6019852991004226	15731301	456
chr2	AC008271.1	2.4485866014188544	15830905	1094
chr2	MYCN	2.137039599775256	16080685	1762
chr2	FAM49A	2.975834629680055	16730726	3674
chr2	RAD51AP2	2.0012395064102475	17691850	2234
chr2	VSNL1	2.556113015997955	17720392	745
chr2	SMC6	2.2801145952769133	17845078	615
chr2	GEN1	1.2043145901791583	17935124	194
chr2	MSGN1	2.7789041005829374	17997762	256
chr2	KCNS3	5.122398895953085	18059113	3635
chr2	RDH14	2.451616724689618	18735988	494
chr2	NT5C1B-RDH14	0	18736810	1
chr2	NT5C1B	3.1401984536727108	18737049	2085
chr2	OSR1	3.514885022050014	19551245	3163
chr2	TTC32	2.3441367448561587	20096403	1521
chr2	WDR35	2.0019220915406906	20110020	324
chr2	MATN3	1.4668319011019069	20191871	128
chr2	LAPTM4A	1.6263268089129639	20232410	478
chr2	SDC1	2.670124354474949	20400557	610
chr2	PUM2	1.8923830700082158	20448451	668
chr2	RHOB	4.423666713692342	20646834	532
chr2	HS1BP3	2.347104154068883	20760207	909
chr2	GDF7	0.9323638499681127	20866423	104
chr2	C2orf43	2.9005818100415675	20883787	990
chr2	APOB	2.4967119734376	21224300	863
chr2	TDRD15	4.2021247337691525	21346788	4675
chr2	KLHL29	4.471083299722345	23608087	7239
chr2	AC011239.1	1.1694703531869424	23729912	90
chr2	ATAD2B	1.8885828888901828	23971533	903
chr2	UBXN2A	2.443718008067487	24150154	433
chr2	MFSD2B	1.6128434025751661	24232950	114
chr2	C2orf44	1.1889534390387557	24252209	89
chr2	FKBP1B	1.3431201964431165	24272570	67
chr2	SF3B14	1.6943284027129737	24290453	63
chr2	FAM228B	2.5360532871847474	24299395	175
chr2	TP53I3	2.105941044833971	24300302	39
chr2	PFN4	1.6038564694364104	24338240	37
chr2	RP11-507M3.1	1.8220683420648074	24347235	218
chr2	FAM228A	1.5104591499895117	24397937	143
chr2	ITSN2	2.519154040276559	24425732	896
chr2	NCOA1	2.1015929788616434	24714782	1401
chr2	PTRHD1	0.6416672320770401	25012602	74
chr2	CENPO	1.3437014743348383	25016004	148
chr2	ADCY3	2.464534981356186	25042037	661
chr2	DNAJC27	3.0717644770663033	25166504	261
chr2	EFR3B	2.219496910061004	25264998	591
chr2	POMC	1.7122228957127803	25383721	172
chr2	DNMT3A	1.4465854876285482	25455844	528
chr2	DTNB	2.170715529574894	25600066	1184
chr2	ASXL2	2.4669502483961754	25956621	861
chr2	KIF3C	2.2197078963971957	26149470	508
chr2	AC013449.1	1.4891977063250201	26251073	108
chr2	RAB10	1.6546262694409117	26256975	508
chr2	GAREML	1.714235719114584	26395959	145
chr2	HADHA	1.485751176672546	26413503	141
chr2	HADHB	1.6884898359164664	26466037	199
chr2	GPR113	1.2329547631828346	26531040	48
chr2	EPT1	1.3211576143151356	26531414	401
chr2	DRC1	1.4072826548627515	26624783	289
chr2	OTOF	1.781566910031175	26680070	576
chr2	C2orf70	0.9361489493898675	26785449	81
chr2	CIB4	1.855746572704763	26804069	372
chr2	KCNK3	1.9410541962926073	26915618	251
chr2	SLC35F6	0.866004683663177	26987151	27
chr2	CENPA	1.8659440781276961	26987156	255
chr2	DPYSL5	2.2078885909128316	27070614	504
chr2	MAPRE3	1.802826994776999	27193479	170
chr2	TMEM214	0.9023852648329667	27255777	34
chr2	AGBL5	1.1477640605881125	27265231	90
chr2	OST4	0.61252118800746	27293339	5
chr2	EMILIN1	1.7636189513927887	27301434	39
chr2	KHK	0.9643941780954178	27309614	36
chr2	CGREF1	1.2135587975924684	27321756	93
chr2	ABHD1	0.8641647737740541	27346681	29
chr2	PREB	0.8582900414342491	27353623	22
chr2	C2orf53	1.6325415752067622	27359722	46
chr2	TCF23	1.8637456778361365	27371871	120
chr2	SLC5A6	1.9563155596214727	27422454	136
chr2	ATRAID	1.0428118872397087	27434894	34
chr2	CAD	1.5925428090625717	27440257	184
chr2	SLC30A3	1.2509806299476665	27476551	98
chr2	DNAJC5G	0.5945426467680464	27498288	23
chr2	TRIM54	1.6100865090485006	27505259	75
chr2	UCN	0.43098444334184066	27530267	4
chr2	MPV17	1.037788876740047	27532359	51
chr2	GTF3C2	2.3549945388812383	27548715	89
chr2	EIF2B4	1.37251841525136	27587218	43
chr2	SNX17	0.5865862276227753	27593388	29
chr2	ZNF513	1.5200045616848163	27600097	19
chr2	PPM1G	1.9731359315521872	27604060	128
chr2	NRBP1	1.9549666474207443	27650656	81
chr2	KRTCAP3	0.6809126876192353	27665232	10
chr2	IFT172	1.1390795310479247	27667237	188
chr2	FNDC4	0.74454416481574	27714749	27
chr2	GCKR	1.3453528262973113	27719708	156
chr2	AC109829.1	1.3237610374425326	27760252	152
chr2	C2orf16	1.1770196866035074	27799388	53
chr2	ZNF512	1.553007962910716	27805896	160
chr2	CCDC121	0.575829163146192	27848505	13
chr2	GPN1	1.9452835543030207	27851113	116
chr2	SUPT7L	0.5141536963286342	27873678	36
chr2	SLC4A1AP	1.1761112370613465	27886337	116
chr2	AC074091.13	1.6685322117089696	27928652	96
chr2	MRPL33	1.783910667016516	27994583	78
chr2	AC110084.1	1.0671692053486315	27998850	15
chr2	RBKS	1.1063530666049484	28004230	381
chr2	BRE	3.182127361790983	28112807	1906
chr2	FOSL2	1.8434145075542774	28615314	267
chr2	PLB1	2.0316595047173465	28680011	1381
chr2	PPP1CB	1.8672473650368369	28974505	375
chr2	SPDYA	1.7911020145066339	29005382	302
chr2	TRMT61B	1.9006474476185524	29072686	178
chr2	WDR43	1.380074373660182	29117508	395
chr2	FAM179A	2.32075112775618	29179476	726
chr2	C2orf71	1.9789679026188676	29283841	204
chr2	CLIP4	1.9287699234871531	29320570	498
chr2	ALK	3.465675577700878	29415639	4559
chr2	YPEL5	2.2490806469678866	30369806	640
chr2	LBH	2.5842906457869437	30454396	1007
chr2	LCLAT1	2.1922235388497957	30670091	1641
chr2	CAPN13	2.5650560403020153	30945636	1038
chr2	GALNT14	2.4303265188307313	31133332	1665
chr2	CAPN14	2.1293491672619345	31395923	609
chr2	EHD3	1.9120092913338569	31456879	302
chr2	XDH	2.7837760196607695	31557186	1638
chr2	MEMO1	3.203535294887214	32090128	1000
chr2	DPY30	2.4590139479903748	32092877	808
chr2	SPAST	2.074314637597515	32288679	573
chr2	SLC30A6	1.2220297433601317	32390932	294
chr2	NLRC4	1.2941995556937045	32449521	220
chr2	YIPF4	1.624360158598221	32502978	291
chr2	BIRC6	1.9750712332387825	32582095	1338
chr2	TTC27	2.9048236720060983	32853098	1473
chr2	LTBP1	2.8960116576456323	33172038	3582
chr2	RASGRP3	1.8965520674664211	33661390	904
chr2	FAM98A	2.8751665925752414	33808724	9732
chr2	CRIM1	3.1969979027046014	36583068	10033
chr2	AC007401.2	1.053408724048714	36758947	110
chr2	FEZ2	1.7184712285205455	36778569	725
chr2	VIT	2.057659528741147	36923832	984
chr2	AC007382.1	1.5032169856436834	37068326	67
chr2	STRN	2.2779941197873725	37070782	611
chr2	HEATR5B	3.02086380878506	37195525	604
chr2	GPATCH11	1.4325372048199045	37311593	66
chr2	EIF2AK2	3.1600238367662277	37326352	341
chr2	SULT6B1	1.9116689657002506	37394962	379
chr2	AC007390.5	0.6832080002269431	37423630	23
chr2	CEBPZ	2.121524164018589	37428754	172
chr2	NDUFAF7	2.2032446328654633	37458773	129
chr2	PRKD3	2.3126886864420726	37477644	567
chr2	QPCT	3.248176059737452	37571716	1077
chr2	CDC42EP3	3.286954900113093	37869031	1800
chr2	RMDN2	2.1335425217153383	38150329	1389
chr2	CYP1B1	1.7385491759177973	38294115	985
chr2	ATL2	1.998214382585806	38522021	1772
chr2	HNRNPLL	2.4229944684981986	38789119	905
chr2	GALM	2.2330721055462823	38893051	562
chr2	SRSF7	1.0818836520528619	38970740	31
chr2	GEMIN6	1.70015071739863	38978675	186
chr2	DHX57	2.2272933210427603	39024870	384
chr2	MORN2	1.88121297935499	39103102	64
chr2	ARHGEF33	3.316418081894887	39117020	325
chr2	AC019171.1	1.1963763001823802	39186763	8
chr2	SOS1	2.714906486031935	39208536	687
chr2	CDKL4	4.032255512554679	39402786	373
chr2	MAP4K3	2.776439166324462	39476406	1203
chr2	TMEM178A	2.438530099682991	39892121	704
chr2	THUMPD2	2.6848528663179003	39963199	1169
chr2	SLC8A1	3.3380879774134935	40324409	7919
chr2	AC007377.1	1.282771504167662	40488146	17
chr2	C2orf91	3.671850858057418	42162507	4416
chr2	PKDCC	3.1906645604150943	42275159	743
chr2	EML4	3.048502686349603	42396489	1042
chr2	COX7A2L	3.5656387127996867	42560685	385
chr2	KCNG3	3.341316206307837	42669156	294
chr2	MTA3	2.126419596881243	42721708	1088
chr2	OXER1	1.2565827482811838	42989641	46
chr2	HAAO	2.4705080479473702	42994228	1248
chr2	THADA	2.397969324538988	43393799	3331
chr2	ZFP36L2	0.6378380865030885	43449540	26
chr2	PLEKHH2	1.828858848971618	43864411	945
chr2	DYNC2LI1	3.0304634152807126	44001177	286
chr2	ABCG5	1.7157678461689556	44039610	175
chr2	ABCG8	1.6162348858750764	44066102	414
chr2	LRPPRC	2.6085549846123066	44113646	1105
chr2	PPM1B	2.7816010538147893	44395107	898
chr2	SLC3A1	1.8159391795724382	44502598	292
chr2	PREPL	2.1006840972930956	44543419	251
chr2	CAMKMT	3.1116480585564474	44589088	2223
chr2	SIX3	3.903194230177283	45168901	665
chr2	SIX2	3.590633349650375	45232299	1675
chr2	SRBD1	3.6510159876535444	45615818	2231
chr2	PRKCE	3.9618131566076253	45878483	3508
chr2	EPAS1	2.088745418534236	46520805	931
chr2	TMEM247	1.8735568701548542	46656328	461
chr2	ATP6V1E2	1.1618085133135427	46717888	285
chr2	RHOQ	1.7791782673349643	46768944	163
chr2	PIGF	1.3729886887738534	46808075	153
chr2	CRIPT	1.5046194209558628	46843554	271
chr2	SOCS5	1.77473983768961	46926090	823
chr2	AC016722.1	1.5813374994027685	47043806	177
chr2	AC016722.2	2.1308029078311304	47043835	385
chr2	MCFD2	2.2906596415230354	47129008	246
chr2	TTC7A	3.0624645560199406	47143295	850
chr2	C2orf61	1.4461424494779744	47272676	118
chr2	RP11-761B3.1	1.7923871728591285	47293079	698
chr2	CALM2	2.167755576514843	47387220	547
chr2	EPCAM	1.8551021379231718	47572296	732
chr2	MSH2	2.369532460545586	47630107	663
chr2	KCNK12	1.9076373221654277	47743719	224
chr2	AC138655.1	1.5926651919813788	47799600	365
chr2	MSH6	1.8474364857434604	47922668	847
chr2	FBXO11	3.2365121078807437	48016454	1625
chr2	FOXN2	3.1107179112357666	48541775	1379
chr2	PPP1R21	2.522333324515727	48667736	635
chr2	STON1	1.2300071212485593	48756521	47
chr2	STON1-GTF2A1L	1.8972645199278895	48757063	1310
chr2	GTF2A1L	1.0053133921979986	48844936	73
chr2	LHCGR	1.670860536611994	48859427	752
chr2	FSHR	2.9435449143619574	49189295	3942
chr2	NRXN1	4.014540292657385	50145642	14505
chr2	GPR75-ASB3	3.8535618647142256	53759809	8995
chr2	ASB3	1.7869366969424951	53897429	746
chr2	CHAC2	0.7880469246427558	53994928	44
chr2	ERLEC1	2.7277289562295204	54014180	140
chr2	GPR75	0.4489100300710437	54080049	36
chr2	PSME4	1.5050596544610257	54091203	539
chr2	ACYP2	2.39529130566411	54197974	1728
chr2	TSPYL6	0.700255244408864	54480314	36
chr2	C2orf73	2.893965572158514	54557170	495
chr2	SPTBN1	3.03109370398563	54683421	1486
chr2	EML6	3.159178411429744	54950635	1639
chr2	RTN4	1.9078585668270913	55199324	981
chr2	CLHC1	1.8608264281130102	55401926	419
chr2	RPS27A	1.0820703808597973	55459038	30
chr2	MTIF2	1.2692871524208431	55463730	249
chr2	CCDC88A	2.786479586776455	55514977	1244
chr2	CCDC104	2.6655402170231524	55746739	361
chr2	SMEK2	1.7382376823903805	55774427	413
chr2	PNPT1	2.115826796401365	55861399	979
chr2	EFEMP1	1.7870111557829145	56093101	1493
chr2	CCDC85A	3.0037484570679402	56411257	5879
chr2	VRK2	3.593403620387079	58134785	5302
chr2	FANCL	3.330627325011795	58386377	4960
chr2	BCL11A	3.035891290957323	60678301	6193
chr2	PAPOLG	1.9365728105451516	60983364	801
chr2	REL	1.6998111782569865	61108655	335
chr2	PUS10	1.8083478146142358	61167356	267
chr2	PEX13	1.4111604392667454	61244359	136
chr2	KIAA1841	1.6918818478098552	61293005	287
chr2	C2orf74	1.558169806427082	61372242	153
chr2	AHSA2	1.1645700834010064	61404552	72
chr2	USP34	2.697788161403496	61414597	1330
chr2	XPO1	2.7079655640052636	61704983	859
chr2	FAM161A	2.642255674819624	62051988	899
chr2	CCT4	1.458458196846744	62095223	173
chr2	COMMD1	2.197654625009372	62115858	1016
chr2	B3GNT2	1.7850052343634832	62423247	828
chr2	TMEM17	2.023381822652511	62727355	1196
chr2	EHBP1	2.1882085710302905	62900985	1370
chr2	OTX1	1.8982804139160376	63277191	105
chr2	WDPCP	2.9959969387981995	63348517	2784
chr2	MDH1	1.2611417826578646	63815742	65
chr2	UGP2	1.9316322923162426	64068073	233
chr2	VPS54	2.0064394512121813	64119279	913
chr2	PELI1	2.5364130651138175	64319785	1167
chr2	LGALSL	3.032129230847144	64681102	858
chr2	AFTPH	3.2288536511850148	64751464	522
chr2	SERTAD2	2.136743181458848	64858754	1035
chr2	SLC1A4	1.6436451984665899	65215610	962
chr2	CEP68	1.379438191091843	65283499	159
chr2	RAB1A	2.556122392768011	65297834	583
chr2	ACTR2	1.6398251799068944	65454886	506
chr2	SPRED2	2.71899619306855	65537984	3116
chr2	MEIS1	2.747851145181493	66660583	4695
chr2	ETAA1	2.4189359811600455	67624450	4386
chr2	C1D	2.849839397163693	68268261	2143
chr2	WDR92	1.21987358891117	68350067	63
chr2	RP11-474G23.1	1.577845329110049	68358369	143
chr2	PNO1	1.4264728062907759	68384975	82
chr2	PPP3R1	2.1969350189304744	68405988	281
chr2	CNRIP1	1.5716610707279015	68511302	289
chr2	PLEK	1.7996502684021718	68592304	617
chr2	FBXO48	1.273668969968433	68686550	168
chr2	APLF	1.9836436853099675	68694692	787
chr2	PROKR1	1.405621815837412	68870720	156
chr2	ARHGAP25	2.155746552849583	68906732	1096
chr2	BMP10	2.039036223773178	69092612	255
chr2	GKN2	1.9579997277788845	69172363	260
chr2	GKN1	1.3894100961121343	69201704	221
chr2	ANTXR1	3.2752253879436095	69240309	1311
chr2	GFPT1	1.867279357499551	69546904	429
chr2	NFU1	1.5798940083080306	69622881	277
chr2	AAK1	2.2224064521371742	69688531	666
chr2	ANXA4	2.4670138893066316	69871556	751
chr2	GMCL1	2.3081991127745947	70056773	174
chr2	SNRNP27	1.3934584914541206	70120691	38
chr2	MXD1	1.5692559495402387	70124819	199
chr2	AC019206.1	0.1323763827626565	70129481	4
chr2	ASPRV1	2.3494564480443545	70187225	239
chr2	PCBP1	2.6218129375017383	70314584	340
chr2	C2orf42	3.644073640164098	70377011	353
chr2	TIA1	1.8996570300106665	70436575	178
chr2	PCYOX1	1.417523003784361	70484517	117
chr2	SNRPG	0.9627050056173674	70508493	49
chr2	FAM136A	1.3646057351086336	70523106	370
chr2	TGFA	2.169798327281178	70674411	999
chr2	ADD2	2.01968023169718	70834749	1135
chr2	FIGLA	1.3381901529980404	71004441	160
chr2	CLEC4F	1.4228392173143969	71035774	197
chr2	CD207	1.8649468970220011	71057346	292
chr2	VAX2	1.5964471162123648	71127719	326
chr2	ATP6V1B1	1.0019046430578817	71163011	29
chr2	AC007040.11	2.0022589846582832	71166447	401
chr2	ANKRD53	1.326133457385621	71205509	39
chr2	TEX261	0.936614093468985	71213067	42
chr2	NAGK	3.279402487128464	71291473	497
chr2	MCEE	1.6880152827589774	71336813	215
chr2	MPHOSPH10	2.5298674640905396	71357443	308
chr2	PAIP2B	2.0254399526687896	71409868	483
chr2	ZNF638	2.068611805091954	71503690	1037
chr2	DYSF	2.8275079914913053	71680851	2530
chr2	CYP26B1	3.1246984934561244	72356366	1111
chr2	EXOC6B	2.1941988416814837	72403112	2043
chr2	SPR	1.4048070083305726	73114488	127
chr2	EMX1	1.1475383056734647	73143388	97
chr2	SFXN5	1.7696813865134584	73169164	428
chr2	RAB11FIP5	1.3211348701205563	73300509	523
chr2	NOTO	1.1860895796120112	73429385	189
chr2	SMYD5	1.0645995575556886	73441349	60
chr2	PRADC1	0.4786866641288868	73455133	28
chr2	CCT7	1.4412746338724194	73460547	87
chr2	FBXO41	1.1096387916360169	73481809	117
chr2	EGR4	1.391234421749384	73518057	164
chr2	ALMS1	2.1802192411412187	73612885	1166
chr2	NAT8	1.6613164576326191	73867958	336
chr2	TPRKB	1.4527669624981374	73956230	244
chr2	DUSP11	1.089947383378519	73989310	89
chr2	C2orf78	1.201729960487607	74011315	54
chr2	STAMBP	1.6368413517360088	74056085	248
chr2	ACTG2	1.4586079923063313	74119440	206
chr2	DGUOK	1.3160456760247148	74153952	259
chr2	TET3	2.2290353808296737	74229839	527
chr2	MGC10955	1.0308036202696935	74361598	94
chr2	BOLA3	1.1357666714259522	74362524	67
chr2	MOB1A	1.0674952878701482	74379654	142
chr2	CATX-2	0.7610661329064279	74418516	37
chr2	MTHFD2	0.8614162857971777	74425688	71
chr2	RP11-287D1.3	0.792400636056731	74438730	89
chr2	SLC4A5	1.6224879450330882	74443368	434
chr2	DCTN1	1.0396543439366803	74588280	155
chr2	C2orf81	1.113346303973681	74641303	79
chr2	WDR54	0.4801903755636557	74648804	20
chr2	RTKN	1.0967059425543628	74652962	74
chr2	INO80B	0.6851661805289614	74682149	26
chr2	WBP1	0.476050736415203	74685455	17
chr2	MOGS	0.7278496200138119	74688183	35
chr2	MRPL53	1.0019050792614084	74699084	12
chr2	CCDC142	0.9041823072598552	74699112	59
chr2	TTC31	0.9915020271988796	74710199	66
chr2	LBX2	1.2106350786313347	74724643	36
chr2	PCGF1	1.038141983475871	74732169	15
chr2	TLX2	0.7788075306677249	74740589	21
chr2	DQX1	1.5640410259620814	74745257	31
chr2	AUP1	0.11663103148271145	74753771	9
chr2	HTRA2	1.722244135805094	74756503	12
chr2	LOXL3	2.020682490947847	74759540	51
chr2	DOK1	1.1557272827959713	74776152	39
chr2	M1AP	1.4199856029185525	74785009	264
chr2	SEMA4F	1.4783860229386148	74881354	460
chr2	HK2	1.472026150417753	75061107	802
chr2	POLE4	2.06074539820322	75185618	365
chr2	TACR1	1.828891063512974	75273589	1642
chr2	EVA1A	2.873115645818071	75696427	1520
chr2	MRPL19	2.7678784379972172	75873908	290
chr2	GCFC2	3.346577145620701	75879125	3348
chr2	LRRTM4	3.6302221506898293	76974844	12326
chr2	REG3G	3.4272050447653752	79252811	3641
chr2	REG1B	1.7264362466968803	79312155	304
chr2	REG1A	1.3801931754369348	79347487	197
chr2	REG3A	1.691299023897879	79384131	176
chr2	CTNNA2	2.8554849476387263	79412356	17054
chr2	LRRTM1	1.6015617072231207	80515482	57
chr2	SUCLG1	2.9339574836623306	84650646	8775
chr2	DNAH6	2.2461343969447007	84743578	1334
chr2	TRABD2A	2.1686037944512857	85048773	562
chr2	AC022210.1	0.2960606737157183	85122208	2
chr2	TMSB10	0.3233886855472829	85132748	4
chr2	KCMF1	2.349200166967965	85198215	570
chr2	TCF7L1	2.7011163712843484	85360532	1194
chr2	TGOLN2	1.6037396117850988	85545146	104
chr2	RETSAT	1.680606589067072	85569210	107
chr2	ELMOD3	2.094580851367228	85581516	172
chr2	CAPG	1.8964186126486289	85621870	157
chr2	SH2D6	2.5067929782232667	85645843	361
chr2	MAT2A	2.5722202409457013	85766287	285
chr2	GGCX	1.644094690603314	85771845	93
chr2	VAMP8	1.2069531603374342	85788684	111
chr2	VAMP5	0.9030899869919435	85811530	50
chr2	RNF181	0.6320033616971553	85822847	20
chr2	TMEM150A	0.6241627029806497	85825670	15
chr2	USP39	1.0712166309160522	85829978	190
chr2	C2orf68	0.15992716925572847	85833776	25
chr2	SFTPB	0.717362028979683	85884436	91
chr2	GNLY	1.6177631627344802	85912297	274
chr2	ATOH8	1.2655274141917348	85978466	389
chr2	ST3GAL5	2.153396330200111	86066266	713
chr2	POLR1A	1.894704460832013	86247338	723
chr2	PTCD3	1.5906722689446393	86333304	169
chr2	IMMT	1.891539841955815	86371054	272
chr2	MRPL35	0.8731286166082429	86426477	67
chr2	REEP1	2.389140830874648	86441115	859
chr2	KDM3A	1.336436638682077	86667769	494
chr2	CHMP3	1.2442867014437886	86730553	35
chr2	RNF103-CHMP3	2.03099527766367	86732790	651
chr2	RNF103	1.0308194719306343	86830515	91
chr2	RMND5A	1.5752881959177527	86947295	153
chr2	CD8A	1.4548946112909713	87011728	125
chr2	CD8B	2.172964977931453	87042461	211
chr2	AC111200.1	0.9266116188848222	87089022	83
chr2	RGPD1	1.517407941872137	87135075	101
chr2	PLGLB1	2.1416059868161934	87229681	468
chr2	PLGLB2	1.9009930721498682	88047605	240
chr2	RGPD2	1.2864573782919893	88055473	172
chr2	KRCC1	1.2819228483548766	88326723	206
chr2	SMYD1	1.7042526227886083	88367298	296
chr2	FABP1	1.2469795136969206	88422509	133
chr2	THNSL2	2.292647877432563	88469834	923
chr2	TEX37	1.6381135810415302	88824168	933
chr2	EIF2AK3	1.2158100807891166	88856258	329
chr2	RPIA	2.082813895714806	88991161	879
chr2	CH17-132F21.1	1.5163870312096603	90458200	472
chr2	RP11-685N3.1	1.6012876343441436	90537838	571
chr2	TEKT4	1.6963590726815236	95537177	602
chr2	MAL	1.8851689222706405	95691421	220
chr2	MRPS5	1.1912031586456666	95752951	134
chr2	ZNF514	0.683958327007576	95813074	28
