Chromosome	Gene	-log10(pvalue)	Gene_start	Number_of_SNP
chr2	FAM179A	2.390538994087733	29179476	693
chr2	C2orf71	2.1201955997167747	29283841	197
chr2	CLIP4	1.3291022667074919	29320570	459
chr2	ALK	3.005867252622724	29415639	4257
chr2	YPEL5	2.18827824347625	30369806	618
chr2	LBH	2.3348028209565785	30454396	972
chr2	LCLAT1	2.6188488048265386	30670091	1563
chr2	CAPN13	1.7265658074201415	30945636	989
chr2	GALNT14	1.934666816416032	31133332	1582
chr2	CAPN14	1.451047040530654	31395923	590
chr2	EHD3	2.4211293807573013	31456879	289
chr2	XDH	2.8169551933913097	31557186	1536
chr2	MEMO1	2.771573974532891	32090128	956
chr2	DPY30	2.4690259242690034	32092877	781
chr2	SPAST	2.3616755066853026	32288679	545
chr2	SLC30A6	2.1478092256566867	32390932	289
chr2	NLRC4	2.4067815197776214	32449521	210
chr2	YIPF4	1.292991363374031	32502978	276
chr2	BIRC6	1.689259969002821	32582095	1269
chr2	TTC27	2.424409233595588	32853098	1383
chr2	LTBP1	2.6528671698573287	33172038	3280
chr2	RASGRP3	2.0273233076972907	33661390	882
chr2	FAM98A	2.635830000138568	33808724	9167
chr2	CRIM1	3.1192018368761905	36583068	9632
chr2	AC007401.2	1.8727299418984682	36758947	108
chr2	FEZ2	2.4177786372122205	36778569	681
chr2	VIT	1.789603886736283	36923832	866
chr2	AC007382.1	0.9112616347260015	37068326	63
chr2	STRN	2.711408751284888	37070782	591
chr2	HEATR5B	1.9395779297668543	37195525	581
chr2	GPATCH11	0.6142346929353008	37311593	65
chr2	EIF2AK2	1.4680168278129422	37326352	322
chr2	SULT6B1	2.6380890436170548	37394962	359
chr2	AC007390.5	0.5183195063393122	37423630	21
chr2	CEBPZ	1.270274069108714	37428754	152
chr2	NDUFAF7	2.235143433158629	37458773	117
chr2	PRKD3	1.7605378473586144	37477644	529
chr2	QPCT	2.1299029015961524	37571716	1021
chr2	CDC42EP3	2.627692012587425	37869031	1696
chr2	RMDN2	2.553700548386381	38150329	1263
chr2	CYP1B1	2.5901598290141736	38294115	878
chr2	ATL2	3.6355278038817684	38522021	1666
chr2	HNRNPLL	1.998240334112982	38789119	876
chr2	GALM	2.112438959069991	38893051	533
chr2	SRSF7	1.5040742613431788	38970740	31
chr2	GEMIN6	2.1458938403914916	38978675	166
chr2	DHX57	1.9737282897327533	39024870	356
chr2	MORN2	1.1928832324499343	39103102	59
chr2	ARHGEF33	2.048015893140213	39117020	316
chr2	AC019171.1	0.4896118466793844	39186763	8
chr2	SOS1	1.7305197458443415	39208536	636
chr2	CDKL4	1.8664674783603012	39402786	354
chr2	MAP4K3	2.305077311886817	39476406	1077
chr2	TMEM178A	2.050846235720342	39892121	658
chr2	THUMPD2	3.838643978467709	39963199	1123
chr2	SLC8A1	3.8674873659724023	40324409	7325
chr2	AC007377.1	0.3144992049555446	40488146	15
chr2	C2orf91	1.9167626244494205	42162507	4206
chr2	PKDCC	1.7371551386526818	42275159	712
chr2	EML4	2.818590923829245	42396489	997
chr2	COX7A2L	1.6215639409620468	42560685	372
chr2	KCNG3	1.699284982028614	42669156	286
chr2	MTA3	2.195438750156152	42721708	1015
chr2	OXER1	0.9886579699346472	42989641	44
chr2	HAAO	2.5086116889325174	42994228	1125
chr2	THADA	2.757632523088562	43393799	3098
chr2	ZFP36L2	0.7133639212835823	43449540	25
chr2	PLEKHH2	1.760497813991009	43864411	872
chr2	DYNC2LI1	2.8652811594996055	44001177	272
chr2	ABCG5	1.5092439386276575	44039610	163
chr2	ABCG8	1.3838291767645485	44066102	370
chr2	LRPPRC	2.5813093443299784	44113646	974
chr2	PPM1B	2.2690764805117363	44395107	864
chr2	SLC3A1	1.3649568029067878	44502598	287
chr2	PREPL	2.008814696723725	44543419	247
chr2	CAMKMT	2.4191400023752707	44589088	2127
chr2	SIX3	2.2870743229175887	45168901	621
chr2	SIX2	1.7452127280404408	45232299	1606
chr2	SRBD1	2.380448605070095	45615818	2103
chr2	PRKCE	2.704404314506074	45878483	3335
chr2	EPAS1	2.8466882943089336	46520805	886
chr2	TMEM247	1.7835042120301599	46656328	436
chr2	ATP6V1E2	2.9327431107618502	46717888	272
chr2	RHOQ	2.256246502984483	46768944	160
chr2	PIGF	2.1727069936853622	46808075	144
chr2	CRIPT	1.6518061591479645	46843554	256
chr2	SOCS5	1.856735317988779	46926090	790
chr2	AC016722.1	1.7668667656319967	47043806	168
chr2	AC016722.2	1.7317567697551626	47043835	363
chr2	MCFD2	0.9725199195870912	47129008	232
chr2	TTC7A	2.5447621670424874	47143295	799
chr2	C2orf61	1.375039655510254	47272676	112
chr2	RP11-761B3.1	2.026204124139544	47293079	665
chr2	CALM2	2.3378014463947925	47387220	526
chr2	EPCAM	2.1803244800057073	47572296	686
chr2	MSH2	1.5843506811961563	47630107	614
chr2	KCNK12	1.9829958930443703	47743719	212
chr2	AC138655.1	2.038134396958018	47799600	349
chr2	MSH6	2.0804491503177736	47922668	811
chr2	FBXO11	1.9870405154182242	48016454	1515
chr2	FOXN2	2.1262702959973208	48541775	1260
chr2	PPP1R21	1.9236035287028959	48667736	585
chr2	STON1	1.2448060725489813	48756521	42
chr2	STON1-GTF2A1L	1.8061216087275767	48757063	1214
chr2	GTF2A1L	0.9960657938262916	48844936	72
chr2	LHCGR	1.5012181822699189	48859427	701
chr2	FSHR	2.129959719781079	49189295	3628
chr2	NRXN1	3.4097791888785545	50145642	13633
chr2	GPR75-ASB3	3.387365523899498	53759809	8632
chr2	ASB3	1.9836520502373425	53897429	729
chr2	CHAC2	0.6747019488745339	53994928	44
chr2	ERLEC1	0.9076548771485096	54014180	135
chr2	GPR75	1.025925124075739	54080049	35
chr2	PSME4	1.512291898459279	54091203	523
chr2	ACYP2	3.046802501223601	54197974	1664
chr2	TSPYL6	1.8532798663679226	54480314	35
chr2	C2orf73	2.521795808028696	54557170	460
chr2	SPTBN1	2.4856554968979254	54683421	1382
chr2	EML6	3.5858459023197926	54950635	1533
chr2	RTN4	3.5201440797241412	55199324	877
chr2	CLHC1	1.5246891786427803	55401926	384
chr2	RPS27A	0.9125948498387151	55459038	27
chr2	MTIF2	1.4230013698391053	55463730	229
chr2	CCDC88A	2.039971352781216	55514977	1191
chr2	CCDC104	2.4521133521059792	55746739	347
chr2	SMEK2	1.9347452875010087	55774427	398
chr2	PNPT1	1.939759353536769	55861399	935
chr2	EFEMP1	1.9061897251282605	56093101	1416
chr2	CCDC85A	4.706838615526752	56411257	5545
chr2	VRK2	2.8171233351495597	58134785	5007
chr2	FANCL	2.4312387487727487	58386377	4766
chr2	BCL11A	3.1107352841470863	60678301	5867
chr2	PAPOLG	2.3799785222325562	60983364	744
chr2	REL	1.703613461735922	61108655	317
chr2	PUS10	1.609863598866937	61167356	259
chr2	PEX13	1.359532476576814	61244359	127
chr2	KIAA1841	1.9966946007665505	61293005	269
chr2	C2orf74	1.4011515182463614	61372242	137
chr2	AHSA2	0.6439932751437998	61404552	72
chr2	USP34	1.8100607450724875	61414597	1262
chr2	XPO1	1.8902122862407105	61704983	790
chr2	FAM161A	1.978976177968415	62051988	819
chr2	CCT4	2.2012678888273274	62095223	160
chr2	COMMD1	1.893775095103201	62115858	957
chr2	B3GNT2	1.9150271403327068	62423247	782
chr2	TMEM17	1.9723283589357838	62727355	1139
chr2	EHBP1	2.54453081444234	62900985	1256
chr2	OTX1	2.663754464170363	63277191	100
chr2	WDPCP	3.097356479999929	63348517	2572
chr2	MDH1	1.3068096570125374	63815742	62
chr2	UGP2	1.0453373932597212	64068073	207
chr2	VPS54	1.7538659462001909	64119279	870
chr2	PELI1	1.782708240710009	64319785	1117
chr2	LGALSL	1.8496335259752963	64681102	799
chr2	AFTPH	1.6156680949951339	64751464	502
chr2	SERTAD2	1.7202714744406167	64858754	996
chr2	SLC1A4	2.0408145030910543	65215610	920
chr2	CEP68	1.0343416594483141	65283499	149
chr2	RAB1A	1.6334238992514438	65297834	542
chr2	ACTR2	1.6951799987433942	65454886	454
chr2	SPRED2	3.3300558450845203	65537984	2940
chr2	MEIS1	3.0755082718205395	66660583	4391
chr2	ETAA1	2.223199331848352	67624450	4181
chr2	C1D	2.7187915859655813	68268261	2050
chr2	WDR92	1.9197054928568527	68350067	57
chr2	RP11-474G23.1	1.9277390704906516	68358369	137
chr2	PNO1	1.8595516687015503	68384975	77
chr2	PPP3R1	2.048609533538603	68405988	261
chr2	CNRIP1	2.1929712673575397	68511302	269
chr2	PLEK	2.2879204735874987	68592304	574
chr2	FBXO48	1.2296370289136518	68686550	153
chr2	APLF	1.6804796318905708	68694692	748
chr2	PROKR1	2.1235414006246005	68870720	149
chr2	ARHGAP25	1.8159562358112977	68906732	1039
chr2	BMP10	1.1913738428493972	69092612	246
chr2	GKN2	1.5074798660044328	69172363	253
chr2	GKN1	1.6316684789867704	69201704	208
chr2	ANTXR1	2.3159539728635714	69240309	1234
chr2	GFPT1	1.7994914930140058	69546904	384
chr2	NFU1	1.2759134585016718	69622881	249
chr2	AAK1	2.639101892073119	69688531	617
chr2	ANXA4	2.3148111073451467	69871556	724
chr2	GMCL1	1.458598004334782	70056773	151
chr2	SNRNP27	0.5941262488314043	70120691	37
chr2	MXD1	1.1960999387425637	70124819	192
chr2	AC019206.1	0.20694546679577022	70129481	4
chr2	ASPRV1	1.3052719876706051	70187225	228
chr2	PCBP1	1.3114484857051079	70314584	313
chr2	C2orf42	1.253831477338887	70377011	325
chr2	TIA1	1.1511264078374697	70436575	165
chr2	PCYOX1	1.1650169217658297	70484517	109
chr2	SNRPG	0.8630005595202761	70508493	46
chr2	FAM136A	1.1032969041581067	70523106	358
chr2	TGFA	1.4766620140533058	70674411	944
chr2	ADD2	1.811580599619544	70834749	1097
chr2	FIGLA	1.1114380683827727	71004441	152
chr2	CLEC4F	0.9205618723705588	71035774	181
chr2	CD207	1.3168943990265496	71057346	268
chr2	VAX2	1.4736361649855698	71127719	305
chr2	ATP6V1B1	0.8773320353124412	71163011	27
chr2	AC007040.11	1.6937315611555357	71166447	370
chr2	ANKRD53	1.0130930734445198	71205509	36
chr2	TEX261	1.2171742072935616	71213067	39
chr2	NAGK	1.8696244125683568	71291473	471
chr2	MCEE	0.8721601162714653	71336813	203
chr2	MPHOSPH10	1.3578115769790502	71357443	284
chr2	PAIP2B	1.309733906708995	71409868	448
chr2	ZNF638	1.9731196020829316	71503690	982
chr2	DYSF	2.5190779767969387	71680851	2379
chr2	CYP26B1	2.216437275616069	72356366	1047
chr2	EXOC6B	2.500315666089547	72403112	1898
chr2	SPR	1.7414369415286672	73114488	124
chr2	EMX1	1.0361668573336131	73143388	92
chr2	SFXN5	1.3019734386960182	73169164	401
chr2	RAB11FIP5	1.9272870038708343	73300509	504
chr2	NOTO	1.11521482821843	73429385	177
chr2	SMYD5	0.7318691884468074	73441349	55
chr2	PRADC1	0.6811335456972915	73455133	26
chr2	CCT7	1.7963335489375574	73460547	81
chr2	FBXO41	1.7871734138987667	73481809	113
chr2	EGR4	0.8991127451464065	73518057	158
chr2	ALMS1	2.247041640628848	73612885	1082
chr2	NAT8	2.6556607881581513	73867958	314
chr2	TPRKB	2.37188706235683	73956230	226
chr2	DUSP11	2.290293419400213	73989310	82
chr2	C2orf78	1.5262401305919038	74011315	50
chr2	STAMBP	2.0358323311392184	74056085	236
chr2	ACTG2	2.3777548830765367	74119440	197
chr2	DGUOK	1.9161821652635496	74153952	233
chr2	TET3	2.2152187190693082	74229839	481
chr2	MGC10955	2.234733148502502	74361598	89
chr2	BOLA3	1.9126587767364407	74362524	64
chr2	MOB1A	1.271543136009135	74379654	132
chr2	CATX-2	0.4629696449151741	74418516	36
chr2	MTHFD2	0.6376042420054199	74425688	68
chr2	RP11-287D1.3	1.2439133821636132	74438730	84
chr2	SLC4A5	1.5632586793467755	74443368	405
chr2	DCTN1	0.978178332441664	74588280	152
chr2	C2orf81	0.9851393830828282	74641303	77
chr2	WDR54	0.8289144937713013	74648804	19
chr2	RTKN	1.1262371895247782	74652962	73
chr2	INO80B	0.4327453655769632	74682149	23
chr2	WBP1	0.4327606581539474	74685455	16
chr2	MOGS	1.3518830667538886	74688183	34
chr2	MRPL53	0.6137704340737488	74699084	12
chr2	CCDC142	1.4559195474132154	74699112	58
chr2	TTC31	1.1060934972368663	74710199	64
chr2	LBX2	0.9943734061339858	74724643	35
chr2	PCGF1	0.5869837097549901	74732169	14
chr2	TLX2	1.4715885572186085	74740589	20
chr2	DQX1	0.7484274761228662	74745257	30
chr2	AUP1	0.6828354146768436	74753771	9
chr2	HTRA2	0.630735890328055	74756503	12
chr2	LOXL3	0.8960902830907473	74759540	47
chr2	DOK1	0.7689103285006018	74776152	35
chr2	M1AP	1.5835941749166518	74785009	249
chr2	SEMA4F	2.325150795638196	74881354	428
chr2	HK2	2.221204300695712	75061107	740
chr2	POLE4	2.126208150837101	75185618	340
chr2	TACR1	2.1535849445732733	75273589	1557
chr2	EVA1A	2.2814601148274383	75696427	1336
chr2	MRPL19	1.546696952281417	75873908	277
chr2	GCFC2	1.9760195241401124	75879125	3220
chr2	LRRTM4	2.901145234125607	76974844	11750
chr2	REG3G	2.5744641492702547	79252811	3400
chr2	REG1B	2.402867787567203	79312155	283
chr2	REG1A	2.163311381874059	79347487	186
chr2	REG3A	2.078644963033245	79384131	166
chr2	CTNNA2	4.0880267905340535	79412356	16522
chr2	LRRTM1	1.449602855416338	80515482	54
chr2	SUCLG1	3.3095947999234374	84650646	8517
chr2	DNAH6	2.579872549235763	84743578	1293
chr2	TRABD2A	2.0826257964142596	85048773	542
chr2	AC022210.1	0.941118660650439	85122208	2
chr2	TMSB10	1.1379951094762841	85132748	4
chr2	KCMF1	2.1353750205717175	85198215	555
chr2	TCF7L1	1.9571410877283253	85360532	1167
chr2	TGOLN2	1.6119147915649445	85545146	99
chr2	RETSAT	1.5877948961942858	85569210	102
chr2	ELMOD3	1.7349650840182333	85581516	164
chr2	CAPG	1.6899889275434945	85621870	148
chr2	SH2D6	1.4740822962075195	85645843	344
chr2	MAT2A	1.8052720322313718	85766287	276
chr2	GGCX	1.3496487581476364	85771845	92
chr2	VAMP8	1.239913923464548	85788684	107
chr2	VAMP5	0.3587936878214788	85811530	50
chr2	RNF181	0.6530253731795455	85822847	20
chr2	TMEM150A	1.1744894983788516	85825670	15
chr2	USP39	1.4097468335867978	85829978	185
chr2	C2orf68	0.33644512008508864	85833776	23
chr2	SFTPB	1.4111425309082761	85884436	91
chr2	GNLY	1.4158214841311272	85912297	267
chr2	ATOH8	1.5030662026362698	85978466	387
chr2	ST3GAL5	1.9629561684900994	86066266	686
chr2	POLR1A	2.2048474267960305	86247338	677
chr2	PTCD3	1.3785194031382568	86333304	165
chr2	IMMT	1.1015562139344492	86371054	267
chr2	MRPL35	0.7434025072371546	86426477	64
chr2	REEP1	1.8835416949586534	86441115	800
chr2	KDM3A	1.3428561492473705	86667769	479
chr2	CHMP3	0.6501806712126617	86730553	35
chr2	RNF103-CHMP3	1.4345925997875573	86732790	614
chr2	RNF103	0.9541686856522454	86830515	86
chr2	RMND5A	1.2254859539080334	86947295	148
chr2	CD8A	1.4298284706232982	87011728	117
chr2	CD8B	1.474789285272804	87042461	203
chr2	AC111200.1	1.2226957253956912	87089022	81
chr2	RGPD1	1.1163283462729086	87135075	96
chr2	PLGLB1	1.7747010587420458	87229681	454
chr2	PLGLB2	1.81730865146552	88047605	225
chr2	RGPD2	1.9000846685408594	88055473	163
chr2	KRCC1	1.7626825158252035	88326723	190
chr2	SMYD1	1.416586966472066	88367298	281
chr2	FABP1	1.2361588744583343	88422509	126
chr2	THNSL2	1.8172373666010042	88469834	879
chr2	TEX37	2.2137939170965897	88824168	890
chr2	EIF2AK3	2.49850255438586	88856258	303
chr2	RPIA	3.129460910876774	88991161	840
chr2	CH17-132F21.1	2.9334132035293057	90458200	449
chr2	RP11-685N3.1	1.5125533424437134	90537838	551
chr2	TEKT4	1.4624831279604278	95537177	580
chr2	MAL	1.0738078329132001	95691421	210
chr2	MRPS5	0.6188975600619425	95752951	130
chr2	ZNF514	0.6114459041622884	95813074	27
chr2	ZNF2	1.0658117255558521	95831176	114
chr2	PROM2	1.2160621356741386	95940200	133
chr2	KCNIP3	2.0256343247556012	95963051	243
chr2	FAHD2A	1.6039838277554908	96068468	102
chr2	TRIM43	1.9182999262254359	96257765	311
chr2	ANKRD36C	2.0035566295261114	96514586	580
chr2	GPAT2	1.3987583385290931	96687693	115
chr2	ADRA2B	1.0814281818349387	96778706	73
chr2	ASTL	1.180899797858773	96789588	57
chr2	DUSP2	1.548989234540565	96808904	75
chr2	STARD7	1.8057993514227113	96850596	156
chr2	TMEM127	1.1333216764932277	96914253	96
chr2	CIAO1	0.7544799295020904	96931869	17
chr2	SNRNP200	1.266247578260888	96940073	105
chr2	ITPRIPL1	0.7761252225563422	96991068	46
chr2	NCAPH	1.7128995275396943	97001524	310
chr2	ARID5A	2.016036510201547	97202479	279
chr2	KANSL3	1.7860521459152892	97258906	219
chr2	LMAN2L	1.7851058402620317	97371665	162
chr2	CNNM4	1.2611473292586304	97426638	155
chr2	CNNM3	0.8634633336717011	97481981	31
chr2	ANKRD23	0.7792226725218732	97490262	32
chr2	ANKRD39	1.4708495117847333	97502347	60
chr2	SEMA4C	0.8044877893259282	97525452	29
chr2	FAM178B	1.9493882694704596	97541619	535
chr2	FAHD2B	1.4272131747825132	97749319	119
chr2	ANKRD36	2.000179835143952	97779232	340
chr2	COX5B	2.207489946362833	98262502	289
chr2	ACTR1B	1.4980607109091395	98272430	90
chr2	ZAP70	1.5182235374132225	98330022	177
chr2	TMEM131	2.1124654035085193	98372798	866
chr2	VWA3B	2.198695784316753	98703578	1024
chr2	AC092675.3	1.0303120398479844	98947851	76
chr2	CNGA3	1.9960055450797336	98962617	319
chr2	INPP4A	2.1136198365859142	99061316	475
chr2	COA5	0.903761055870595	99215772	33
chr2	UNC50	1.1151231073215415	99225041	41
chr2	MGAT4A	1.656085516456287	99235568	591
chr2	KIAA1211L	2.3077454640450505	99410308	826
chr2	TSGA10	1.5562443092054599	99613723	697
chr2	C2orf15	2.366069216470656	99757947	403
chr2	MRPL30	1.365769672766047	99797541	102
chr2	MITD1	1.9812454258856569	99777889	69
chr2	LYG2	1.5316113101780782	99858708	56
chr2	LYG1	1.2954805754066825	99900700	62
chr2	TXNDC9	0.7268783002984752	99935444	70
chr2	EIF5B	1.6462683690428448	99953815	249
chr2	REV1	1.989314269456485	100016937	451
chr2	AFF3	2.8360340170451166	100162322	2663
chr2	LONRF2	2.8244215110268467	100889752	767
chr2	AC012493.2	1.33184060924218	100986704	285
chr2	CHST10	1.8945000340439397	101008326	389
chr2	NMS	1.7479994104478127	101086943	566
chr2	PDCL3	2.160136224100822	101179151	836
chr2	NPAS2	3.3150523578986046	101436613	1265
chr2	RPL31	1.4311754514748403	101618176	31
chr2	TBC1D8	2.6130607208251733	101624078	893
chr2	CNOT11	1.7325748114968162	101869263	53
chr2	RNF149	1.9720513568274987	101887680	176
chr2	CREG2	1.7245803733289569	101962012	265
chr2	RFX8	2.2175331091320447	102013822	887
chr2	MAP4K4	2.8584436258757306	102313311	1214
chr2	FLJ20373	1.7550676015044602	102508954	181
chr2	IL1R2	2.2100457860310003	102608305	449
chr2	IL1R1	2.017265314495008	102681003	716
chr2	IL1RL2	1.8835649456393269	102803432	507
chr2	IL1RL1	1.454984986011912	102927961	153
chr2	IL18R1	2.147974667570824	102927988	570
chr2	IL18RAP	1.4750615108936893	103035148	349
chr2	SLC9A4	2.3193916649075885	103089761	592
chr2	SLC9A2	2.217305985086282	103236165	455
chr2	MFSD9	1.5612883963686521	103332298	70
chr2	TMEM182	2.9416271267214253	103353366	4188
chr2	POU3F3	3.253283308512036	105471968	4252
chr2	MRPS9	2.1262975962153368	105654440	961
chr2	GPR45	1.741456098233962	105858199	410
chr2	AC012360.1	0.8803219019325548	105867758	54
chr2	TGFBRAP1	1.2626109351693908	105880870	350
chr2	AC012360.2	0.07674509823148065	105882489	2
chr2	C2orf49	1.5608457983950341	105953815	94
chr2	FHL2	2.1639805037033475	105974168	1489
chr2	NCK2	2.144967502489397	106361353	2366
chr2	C2orf40	1.8798441138647748	106679701	813
chr2	UXS1	1.9129394561183322	106709758	1113
chr2	RGPD3	1.9098866183902499	107021445	815
chr2	AC108868.1	2.5663373532618965	107099727	1017
chr2	ST6GAL2	2.8300024629334297	107418055	3476
chr2	RGPD4	3.0920976481167477	108443387	2118
chr2	SLC5A7	2.337264827752081	108602978	829
chr2	SULT1C3	1.9035384103235258	108863650	749
chr2	SULT1C2	1.8545114682384831	108905094	344
chr2	SULT1C4	2.688436846680087	108994366	393
chr2	GCC2	2.947525376379428	109065016	683
chr2	LIMS1	2.1321991114131014	109150856	899
chr2	RANBP2	1.695203678042033	109335936	342
chr2	CCDC138	1.836623917098197	109403212	403
chr2	EDAR	1.51864337892087	109510926	802
chr2	SH3RF3	2.750359010215662	109745803	2451
chr2	SEPT10	2.1588226710403524	110300558	346
chr2	SOWAHC	2.7941733406406586	110371910	447
chr2	RGPD5	1.420075851862606	110550334	142
chr2	LIMS3	0.17476218223998868	110656004	6
chr2	MALL	1.2139552358073236	110841446	107
chr2	NPHP1	1.5422558282300156	110879887	392
chr2	LIMS3L	1.3025666390866473	111160510	35
chr2	RGPD6	1.1685813842919186	111271388	15
chr2	BUB1	1.4698758935504685	111395274	178
chr2	ACOXL	2.44690985953711	111490149	1747
chr2	BCL2L11	1.5718246953157178	111876954	667
chr2	ANAPC1	2.0627790944160136	112523847	1496
chr2	MERTK	1.835326004046976	112656055	788
chr2	TMEM87B	1.8077671770757233	112812799	372
chr2	FBLN7	1.4934124459547362	112895961	316
chr2	ZC3H8	1.9627807378540383	112969101	162
chr2	ZC3H6	1.7088976696438658	113033170	319
chr2	RGPD8	1.468623281918542	113127668	127
chr2	TTL	1.4911391315206979	113239730	308
chr2	POLR1B	1.1739978018483395	113299491	214
chr2	CHCHD5	1.0463543315738548	113341816	161
chr2	SLC20A1	1.6279150476831874	113403433	308
chr2	NT5DC4	1.56166654250548	113479062	213
chr2	CKAP2L	1.6420918210233388	113493929	114
chr2	IL1A	1.6284408313420629	113531491	159
chr2	IL1B	1.2002074680772226	113587327	204
chr2	IL37	2.799907717367893	113670547	309
chr2	IL36G	2.726154123160345	113730779	159
chr2	IL36A	1.4354712276368748	113763037	73
chr2	IL36B	1.340180742996746	113779667	191
chr2	IL36RN	1.7764365708176093	113816214	75
chr2	IL1F10	2.1312403918726734	113825546	252
chr2	IL1RN	1.772018223569368	113864790	309
chr2	PSD4	2.6040675905691413	113914901	298
chr2	PAX8	2.452388954810987	113973573	655
chr2	CBWD2	2.0607399038111396	114195267	443
chr2	AC016745.1	0	114204991	1
chr2	FOXD4L1	1.7415830327538946	114256660	114
chr2	RABL2A	1.2926640654582062	114384805	342
chr2	SLC35F5	2.0679678572122575	114462587	830
chr2	ACTR3	3.4643603544890453	114647536	1652
chr2	DPP10	3.0202290722643723	115199875	11445
chr2	DDX18	2.6610338084193046	118572225	5243
chr2	CCDC93	2.249119952600185	118673053	880
chr2	INSIG2	5.477634024802191	118846027	1741
chr2	EN1	4.15578198711524	119599746	1921
chr2	MARCO	2.7700009340507084	119699741	908
chr2	C1QL2	3.284477151547763	119913818	640
chr2	STEAP3	1.7334296574484558	119981383	485
chr2	C2orf76	1.5183897059974243	120059800	377
chr2	DBI	1.3274920660485032	120124496	175
chr2	TMEM37	1.3285290872648974	120187476	151
chr2	SCTR	1.652810543168782	120197418	465
chr2	PCDP1	1.5661645869612484	120302007	408
chr2	TMEM177	1.541916891466211	120436742	280
chr2	PTPN4	2.0214214480768082	120517206	884
chr2	EPB41L5	1.5342499383017354	120770580	747
chr2	TMEM185B	1.336419676372941	120978853	124
chr2	RALB	1.6940105576301163	120997639	354
chr2	INHBB	1.8720404184347994	121103718	440
chr2	FLJ14816	1.7819084687232034	121221910	789
chr2	GLI2	2.537218794018471	121493198	2184
chr2	TFCP2L1	2.016454897001677	121974162	998
chr2	CLASP1	2.740322519112519	122095351	1398
chr2	MKI67IP	1.8357274663757956	122484520	202
chr2	TSN	3.152842710148182	122494678	4628
chr2	CNTNAP5	3.060116990937022	124782863	13827
chr2	GYPC	3.3852872928989233	127413508	4105
chr2	AC114783.1	3.626664950045432	127656471	814
chr2	BIN1	2.5254355655198157	127805602	762
chr2	CYP27C1	1.5436688940554038	127941695	400
chr2	ERCC3	1.4803347331289767	128014865	242
chr2	MAP3K2	1.530369410212562	128056305	412
chr2	PROC	1.2743039357511146	128176002	124
chr2	IWS1	1.744042814708804	128193782	423
chr2	MYO7B	1.664165138879007	128293377	543
chr2	LIMS2	1.7967358773692481	128395955	251
chr2	GPR17	0.45604736923197087	128403438	52
chr2	WDR33	2.2139559465950214	128458595	656
chr2	SFT2D3	0.5677636984739687	128458596	18
chr2	POLR2D	1.6917494162083233	128603839	177
chr2	AMMECR1L	1.0813867991282438	128619203	233
chr2	SAP130	1.8085042728323055	128698790	596
chr2	UGGT1	2.356132967419594	128848773	820
chr2	HS6ST1	2.8548875386553405	128994289	4451
chr2	RAB6C	2.2405202644360576	130737234	3787
chr2	POTEF	1.4456101878927923	130831107	267
chr2	CCDC74B	0.9753419622752295	130896859	71
chr2	SMPD4	1.2157594018632958	130908980	98
chr2	MZT2B	0.8367312577920889	130939309	45
chr2	TUBA3E	1.3850374338890101	130949317	245
chr2	CCDC115	1.298236928443504	131095813	307
chr2	IMP4	0.5834127427591899	131099797	41
chr2	PTPN18	0.9196657862627942	131113579	134
chr2	POTEI	1.186810119232393	131217027	84
chr2	AC013269.5	0	131296667	1
chr2	AC140481.2	0.06804302840979552	131328401	2
chr2	CFC1	0.07302304153525277	131350338	4
chr2	POTEJ	0.8126174857599945	131369053	41
chr2	GPR148	1.8762757272178407	131486642	91
chr2	AMER3	1.9471483712603823	131513007	169
chr2	ARHGEF4	1.78460039890611	131594488	1073
chr2	FAM168B	1.3823172829068664	131805448	154
chr2	PLEKHB2	2.2062745548696023	131862419	978
chr2	POTEE	1.595279146216442	131975881	64
chr2	CYP4F31P	1.1169327908321764	132044329	29
chr2	MZT2A	2.26485399256011	132222472	789
chr2	TUBA3D	1.3140058171653481	132233665	37
chr2	CCDC74A	1.455372696434147	132285247	511
chr2	C2orf27A	1.6456514201321297	132479947	551
chr2	C2orf27B	1.4309352401311277	132552533	706
chr2	ANKRD30BL	1.9162251356448683	132905163	646
chr2	GPR39	2.822700190121232	133174146	1169
chr2	LYPD1	1.6297349380111503	133402425	99
chr2	NCKAP5	3.0151181950489043	133429373	4991
chr2	AC011755.1	2.9485078955548696	133874576	15
chr2	MGAT5	2.122472013815537	134877553	2653
chr2	TMEM163	1.9407547521183692	135213329	1171
chr2	ACMSD	2.302321769510359	135596116	399
chr2	CCNT2	1.6304724532984425	135675804	141
chr2	MAP3K19	2.289529755290676	135722060	305
chr2	RAB3GAP1	1.2002963116286514	135809834	199
chr2	ZRANB3	1.9134124024487038	135894485	928
chr2	R3HDM1	1.926153395961578	136289024	431
chr2	UBXN4	1.806755708764493	136499188	150
chr2	LCT	2.1024086432699547	136545409	176
chr2	MCM6	2.001352324824157	136597195	148
chr2	DARS	1.39130926526757	136664246	364
chr2	CXCR4	2.5065963263568976	136871918	1448
chr2	THSD7B	3.0075799278289645	137523114	6994
chr2	HNMT	2.6146457975732313	138721589	1666
chr2	SPOPL	1.9343269387946949	139259370	1080
chr2	NXPH2	2.814262414112446	139428341	4322
chr2	LRP1B	3.1751162774332555	140988991	15960
chr2	KYNU	2.9935981439442347	143635066	2484
chr2	ARHGAP15	1.9963973114177855	143848930	3011
chr2	GTDC1	2.3140335609493174	144695634	1402
