chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr17	38783975	38804103	-	6605	SMARCE1	132	2.72441293E-2	DAVIES_SUCCESS
chr17	38811871	38821416	-	125113	KRT222	146	4.80272733E-2	DAVIES_SUCCESS
chr17	38854242	38860002	-	192666	KRT24	189	8.0985691E-2	DAVIES_SUCCESS
chr17	38904272	38911584	-	147183	KRT25	244	2.29888425E-1	DAVIES_SUCCESS
chr17	38922489	38928411	-	353288	KRT26	239	4.25743157E-1	DAVIES_SUCCESS
chr17	38933059	38938786	-	342574	KRT27	231	5.20493053E-1	DAVIES_SUCCESS
chr17	38948447	38956211	-	162605	KRT28	235	4.52304089E-1	DAVIES_SUCCESS
chr17	38974368	38978863	-	3858	KRT10	242	6.05435826E-1	DAVIES_SUCCESS
chr17	38975343	38992526	+	147184	TMEM99	277	5.97067284E-1	DAVIES_SUCCESS
chr17	39017429	39023462	-	3859	KRT12	250	6.35737898E-1	DAVIES_SUCCESS
chr17	39032140	39041495	-	54474	KRT20	274	7.19009808E-1	DAVIES_SUCCESS
chr17	39078951	39093836	-	25984	KRT23	417	9.5121051E-1	DAVIES_SUCCESS
chr17	39114668	39123144	-	390792	KRT39	527	8.58313162E-1	DAVIES_SUCCESS
chr17	39133967	39143387	-	125115	KRT40	525	8.07818483E-1	DAVIES_SUCCESS
chr17	39149681	39150385	-	85293	KRTAP3-3	487	7.67286435E-1	DAVIES_SUCCESS
chr17	39155444	39156138	-	83897	KRTAP3-2	473	7.39510734E-1	DAVIES_SUCCESS
chr17	39164773	39165366	-	83896	KRTAP3-1	469	6.89560618E-1	DAVIES_SUCCESS
chr17	39182278	39183454	-	83895	KRTAP1-5	421	4.19796528E-1	DAVIES_SUCCESS
chr17	39185928	39186377	-	728255	KRTAP1-4	400	2.87771282E-1	DAVIES_SUCCESS
chr17	39190136	39191107	-	81850	KRTAP1-3	389	1.50709048E-1	DAVIES_SUCCESS
chr17	39196810	39197713	-	81851	KRTAP1-1	416	6.24520802E-2	DAVIES_SUCCESS
chr17	39202795	39203568	-	81872	KRTAP2-1	409	3.40328359E-2	DAVIES_SUCCESS
chr17	39210750	39211463	-	728279	KRTAP2-2	364	2.2745229E-2	DAVIES_SUCCESS
chr17	39215492	39216344	-	730755	KRTAP2-3	335	2.08669025E-2	DAVIES_SUCCESS
chr17	39221367	39222131	-	85294	KRTAP2-4	332	2.14994503E-2	DAVIES_SUCCESS
chr17	39240458	39241396	+	100132476	KRTAP4-7	291	2.24457245E-2	DAVIES_SUCCESS
chr17	39253233	39254375	-	728224	KRTAP4-8	273	2.04323818E-2	DAVIES_SUCCESS
chr17	39261640	39262740	+	100132386	KRTAP4-9	260	1.97585889E-2	DAVIES_SUCCESS
chr17	39273433	39274606	-	653240	KRTAP4-11	258	1.96370941E-2	DAVIES_SUCCESS
chr17	39279344	39280419	-	83755	KRTAP4-12	268	2.1115584E-2	DAVIES_SUCCESS
chr17	39295684	39296739	-	81871	KRTAP4-6	250	5.07229656E-2	DAVIES_SUCCESS
chr17	39305175	39306054	-	85289	KRTAP4-5	195	1.75844308E-1	DAVIES_SUCCESS
chr17	39315905	39316983	-	84616	KRTAP4-4	192	2.00960705E-1	DAVIES_SUCCESS
chr17	39323482	39324424	-	85290	KRTAP4-3	194	2.2165516E-1	DAVIES_SUCCESS
chr17	39333697	39334460	-	85291	KRTAP4-2	204	2.43477823E-1	DAVIES_SUCCESS
chr17	39340351	39341147	-	85285	KRTAP4-1	200	2.53678483E-1	DAVIES_SUCCESS
chr17	39346138	39346891	+	728318	KRTAP9-1	212	3.36889542E-1	DAVIES_SUCCESS
chr17	39382899	39383904	+	83899	KRTAP9-2	219	6.53654118E-1	DAVIES_SUCCESS
chr17	39388714	39389706	+	83900	KRTAP9-3	184	6.63420187E-1	DAVIES_SUCCESS
chr17	39394269	39395256	+	83901	KRTAP9-8	178	6.92113328E-1	DAVIES_SUCCESS
chr17	39405938	39406905	+	85280	KRTAP9-4	207	7.62561604E-1	DAVIES_SUCCESS
chr17	39411635	39412616	+	81870	KRTAP9-9	217	7.8586571E-1	DAVIES_SUCCESS
chr17	39421629	39422112	+	100507608	KRTAP9-6	233	8.23480467E-1	DAVIES_SUCCESS
chr17	39431949	39432459	+	100505724	KRTAP9-7	236	8.52671039E-1	DAVIES_SUCCESS
chr17	39458077	39459103	-	100533177	KRTAP29-1	209	8.37193388E-1	DAVIES_SUCCESS
chr17	39463951	39465505	-	100505753	KRTAP16-1	206	8.3143124E-1	DAVIES_SUCCESS
chr17	39471168	39471947	-	83902	KRTAP17-1	203	8.29321802E-1	DAVIES_SUCCESS
chr17	39502344	39507064	-	3883	KRT33A	201	7.98458022E-1	DAVIES_SUCCESS
chr17	39519745	39526052	-	3884	KRT33B	174	7.77453694E-1	DAVIES_SUCCESS
chr17	39533920	39538636	-	3885	KRT34	166	7.91500397E-1	DAVIES_SUCCESS
chr17	39549976	39553844	-	3881	KRT31	218	8.53659254E-1	DAVIES_SUCCESS
chr17	39558667	39568840	+	100505782	LOC100505782	286	8.91151785E-1	DAVIES_SUCCESS
chr17	39576808	39580822	-	8688	KRT37	345	9.21451649E-1	DAVIES_SUCCESS
chr17	39592620	39597596	-	8687	KRT38	378	9.4579792E-1	DAVIES_SUCCESS
chr17	39615764	39623638	-	3882	KRT32	400	9.46061321E-1	DAVIES_SUCCESS
chr17	39632940	39637392	-	3886	KRT35	390	9.12469936E-1	DAVIES_SUCCESS
chr17	39642387	39646116	-	8689	KRT36	378	8.84413654E-1	DAVIES_SUCCESS
chr17	39657232	39661865	-	3860	KRT13	324	8.65366137E-1	DAVIES_SUCCESS
chr17	39669996	39678026	-	3866	KRT15	265	8.37719509E-1	DAVIES_SUCCESS
chr17	39679868	39942964	-	3728	JUP	703	9.40173462E-1	DAVIES_SUCCESS
chr17	39705857	39710747	-	147093	LOC147093	208	6.14017126E-1	DAVIES_SUCCESS
chr17	39722093	39728310	-	3857	KRT9	214	6.44569729E-1	DAVIES_SUCCESS
chr17	39738530	39743147	-	3861	KRT14	195	6.62343122E-1	DAVIES_SUCCESS
chr17	39766030	39769079	-	3868	KRT16	183	5.60430572E-1	DAVIES_SUCCESS
chr17	39775691	39780882	-	3872	KRT17	181	5.65206485E-1	DAVIES_SUCCESS
chr17	39782578	39796451	-	284116	KRT42P	167	5.43070896E-1	DAVIES_SUCCESS
chr17	39845126	39847898	+	10209	EIF1	145	6.17158275E-1	DAVIES_SUCCESS
chr17	39868577	39872221	+	2520	GAST	172	8.62062891E-1	DAVIES_SUCCESS
chr17	39878890	39890898	-	9001	HAP1	198	8.06998971E-1	DAVIES_SUCCESS
chr17	39958204	39968855	-	10609	LEPREL4	247	9.59566852E-1	DAVIES_SUCCESS
chr17	39968961	39979469	+	60681	FKBP10	244	9.41049335E-1	DAVIES_SUCCESS
chr17	39981333	39992523	-	115024	NT5C3B	240	9.89151457E-1	DAVIES_SUCCESS
chr17	39994042	40004599	+	317719	KLHL10	239	9.79558884E-1	DAVIES_SUCCESS
chr17	40009798	40021629	-	55175	KLHL11	226	9.90983168E-1	DAVIES_SUCCESS
chr17	40023178	40075272	-	47	ACLY	269	9.93423084E-1	DAVIES_SUCCESS
chr17	40086887	40117668	+	83538	TTC25	158	9.89040441E-1	DAVIES_SUCCESS
chr17	40118758	40129754	+	1267	CNP	118	9.86211188E-1	DAVIES_SUCCESS
chr17	40128438	40169715	-	7266	DNAJC7	147	9.52489476E-1	DAVIES_SUCCESS
chr17	40169593	40177656	+	28511	NKIRAS2	116	8.98197225E-1	DAVIES_SUCCESS
chr17	40177593	40190044	-	201181	ZNF385C	120	6.80045621E-1	DAVIES_SUCCESS
chr17	40253421	40264751	-	79132	DHX58	181	1.6990465E-1	DAVIES_SUCCESS
chr17	40265128	40273382	-	2648	KAT2A	171	1.47244641E-1	DAVIES_SUCCESS
chr17	40274755	40275371	+	94086	HSPB9	148	1.3409651E-1	DAVIES_SUCCESS
chr17	40276993	40307062	-	5878	RAB5C	147	1.21330867E-1	DAVIES_SUCCESS
chr17	40308909	40333296	-	23415	KCNH4	122	1.02650025E-1	DAVIES_SUCCESS
chr17	40336077	40337470	-	3060	HCRT	76	1.07213735E-1	DAVIES_SUCCESS
chr17	40341104	40346550	-	84514	GHDC	71	8.66741422E-2	DAVIES_SUCCESS
chr17	40351194	40428424	-	6777	STAT5B	161	1.4780805E-2	DAVIES_SUCCESS
chr17	40439564	40463960	+	6776	STAT5A	169	2.41037265E-2	DAVIES_SUCCESS
chr17	40465342	40540513	-	6774	STAT3	321	6.62831014E-2	DAVIES_SUCCESS
chr17	40554466	40575338	-	284119	PTRF	260	1.23961687E-1	DAVIES_SUCCESS
chr17	40610861	40674597	+	535	ATP6V0A1	266	5.9277088E-2	DAVIES_SUCCESS
chr17	40666205	40666325	+	100847046	MIR5010	114	1.38532008E-1	DAVIES_SUCCESS
chr17	40687950	40696466	+	4669	NAGLU	138	1.45097215E-1	DAVIES_SUCCESS
chr17	40703983	40707232	+	3292	HSD17B1	137	1.42504227E-1	DAVIES_SUCCESS
chr17	40714091	40718299	+	80347	COASY	142	1.59687486E-1	DAVIES_SUCCESS
chr17	40719077	40725221	+	6945	MLX	155	1.6196878E-1	DAVIES_SUCCESS
chr17	40724327	40729849	-	29893	PSMC3IP	159	1.73294402E-1	DAVIES_SUCCESS
chr17	40731525	40762641	-	162427	FAM134C	205	2.0830818E-1	DAVIES_SUCCESS
chr17	40761357	40767256	+	7283	TUBG1	160	2.27843886E-1	DAVIES_SUCCESS
chr17	40811265	40819024	+	27175	TUBG2	131	3.08577459E-1	DAVIES_SUCCESS
chr17	40819931	40829048	-	79990	PLEKHH3	130	3.21337981E-1	DAVIES_SUCCESS
chr17	40831419	40833845	-	2826	CCR10	113	3.38372639E-1	DAVIES_SUCCESS
chr17	40834631	40852011	+	8506	CNTNAP1	116	3.89136053E-1	DAVIES_SUCCESS
chr17	40852292	40897071	-	2145	EZH1	103	4.2866555E-1	DAVIES_SUCCESS
chr17	40905946	40913275	-	100190938	RAMP2-AS1	45	4.55425332E-1	DAVIES_SUCCESS
chr17	40913211	40915060	+	10266	RAMP2	42	5.11693719E-1	DAVIES_SUCCESS
chr17	40925453	40931617	+	84313	VPS25	32	4.1836653E-1	DAVIES_SUCCESS
chr17	40932648	40949084	+	65266	WNK4	26	4.4766305E-1	DAVIES_SUCCESS
chr17	40947164	40950743	-	28958	COA3	20	3.24903395E-1	DAVIES_SUCCESS
chr17	40950853	40963605	+	124817	CNTD1	21	1.75777265E-1	DAVIES_SUCCESS
chr17	40962149	40976310	-	8678	BECN1	14	9.588048E-2	DAVIES_SUCCESS
chr17	40976442	40995777	+	10197	PSME3	13	2.31528103E-2	DAVIES_SUCCESS
chr17	40996608	41002724	+	314	AOC2	19	3.13199687E-2	DAVIES_SUCCESS
chr17	41003200	41010147	+	8639	AOC3	34	3.3143245E-2	DAVIES_SUCCESS
chr17	41019161	41021234	+	90586	AOC4	43	1.5726001E-2	DAVIES_SUCCESS
chr17	41026690	41050751	-	388387	LINC00671	70	5.89529318E-3	DAVIES_SUCCESS
chr17	41052813	41066450	+	2538	G6PC	80	9.53591025E-3	DAVIES_SUCCESS
chr17	41102542	41132545	-	100885850	PTGES3L-AARSD1	139	1.02266651E-1	DAVIES_SUCCESS
chr17	41120104	41132545	-	100885848	PTGES3L	113	2.32654236E-1	DAVIES_SUCCESS
chr17	41132581	41145707	+	146923	RUNDC1	114	4.86946538E-1	DAVIES_SUCCESS
chr17	41150445	41154971	+	6155	RPL27	116	4.05160329E-1	DAVIES_SUCCESS
chr17	41158741	41166476	+	3430	IFI35	129	3.33956663E-1	DAVIES_SUCCESS
chr17	41166621	41174459	-	10493	VAT1	138	2.83409918E-1	DAVIES_SUCCESS
chr17	41177257	41184058	+	8153	RND2	149	2.22982648E-1	DAVIES_SUCCESS
chr17	41196311	41322420	-	672	BRCA1	355	1.60390418E-1	DAVIES_SUCCESS
chr17	41277599	41305688	+	10230	NBR2	217	1.49001511E-1	DAVIES_SUCCESS
chr17	41322497	41363707	+	4077	NBR1	254	1.23280411E-1	DAVIES_SUCCESS
chr17	41363893	41371589	+	113277	TMEM106A	185	1.09090062E-1	DAVIES_SUCCESS
chr17	41373436	41381062	-	100874261	LINC00854	202	1.07857704E-1	DAVIES_SUCCESS
chr17	41447212	41466266	-	100130581	LINC00910	236	5.91815416E-2	DAVIES_SUCCESS
chr17	41476352	41478504	+	379	ARL4D	205	5.42183181E-2	DAVIES_SUCCESS
chr17	41522173	41522253	+	100313779	MIR2117	172	1.84739248E-1	DAVIES_SUCCESS
chr17	41561333	41604164	+	1659	DHX8	227	2.37682579E-1	DAVIES_SUCCESS
chr17	41605210	41623800	-	2118	ETV4	173	3.16276816E-1	DAVIES_SUCCESS
chr17	41717757	41739262	-	4222	MEOX1	227	1.9747763E-1	DAVIES_SUCCESS
chr17	41831098	41836156	-	50964	SOST	207	3.05710804E-1	DAVIES_SUCCESS
chr17	41843488	41856368	-	1845	DUSP3	213	4.15257216E-1	DAVIES_SUCCESS
chr17	41857802	41862054	+	284067	C17orf105	191	4.90958364E-1	DAVIES_SUCCESS
chr17	41878166	41910547	-	4356	MPP3	207	7.48455962E-1	DAVIES_SUCCESS
chr17	41924515	41940997	+	146894	CD300LG	186	8.42726441E-1	DAVIES_SUCCESS
chr17	41952726	41987068	-	4355	MPP2	281	5.9488846E-2	DAVIES_SUCCESS
chr17	41994575	41995355	+	23591	FAM215A	239	1.79159022E-2	DAVIES_SUCCESS
chr17	42018171	42019833	-	5539	PPY	242	3.12373138E-3	DAVIES_SUCCESS
chr17	42030106	42081837	-	5697	PYY	312	2.21804684E-3	DAVIES_SUCCESS
chr17	42082031	42086436	+	162417	NAGS	162	2.22247786E-3	DAVIES_SUCCESS
chr17	42088555	42092415	-	84336	TMEM101	158	4.83226774E-3	DAVIES_SUCCESS
chr17	42112002	42144987	-	124801	LSM12	183	5.61665582E-2	DAVIES_SUCCESS
chr17	42148097	42153712	+	92579	G6PC3	129	7.15195881E-2	DAVIES_SUCCESS
chr17	42154120	42201014	-	10014	HDAC5	172	8.48116364E-2	DAVIES_SUCCESS
chr17	42219273	42239844	+	78995	C17orf53	132	1.07259833E-1	DAVIES_SUCCESS
chr17	42248073	42256451	+	92591	ASB16	111	8.26129011E-2	DAVIES_SUCCESS
chr17	42253341	42264085	-	339201	ASB16-AS1	113	8.91923344E-2	DAVIES_SUCCESS
chr17	42264353	42269099	+	79089	TMUB2	100	8.41041348E-2	DAVIES_SUCCESS
chr17	42269172	42275529	-	56970	ATXN7L3	109	8.56807827E-2	DAVIES_SUCCESS
chr17	42282400	42298994	-	7343	UBTF	126	8.4463101E-2	DAVIES_SUCCESS
chr17	42325757	42345502	-	6521	SLC4A1	134	2.0325055E-2	DAVIES_SUCCESS
chr17	42385926	42396038	+	10900	RUNDC3A	139	7.90787109E-3	DAVIES_SUCCESS
chr17	42396992	42402217	-	51629	SLC25A39	134	7.67143654E-3	DAVIES_SUCCESS
chr17	42422490	42430470	+	2896	GRN	120	3.48482303E-3	DAVIES_SUCCESS
chr17	42431100	42441235	-	284069	FAM171A2	124	4.64070024E-3	DAVIES_SUCCESS
chr17	42449549	42466873	-	3674	ITGA2B	132	1.48646814E-2	DAVIES_SUCCESS
chr17	42472644	42580957	-	23131	GPATCH8	239	1.6023132E-2	DAVIES_SUCCESS
chr17	42634811	42638630	+	2535	FZD2	233	4.20680138E-2	DAVIES_SUCCESS
chr17	42733761	42755658	+	284071	C17orf104	249	4.34541019E-1	DAVIES_SUCCESS
chr17	42754804	42767165	-	124808	CCDC43	176	4.90560634E-1	DAVIES_SUCCESS
chr17	42785975	42829636	+	80174	DBF4B	196	7.73514109E-1	DAVIES_SUCCESS
chr17	42836567	42859214	+	4185	ADAM11	197	8.23796861E-1	DAVIES_SUCCESS
chr17	42875815	42908179	-	10052	GJC1	260	8.00331459E-1	DAVIES_SUCCESS
chr17	42923720	42927848	+	51751	HIGD1B	219	5.97796286E-1	DAVIES_SUCCESS
chr17	42927654	42976993	-	9343	EFTUD2	322	5.27076726E-1	DAVIES_SUCCESS
chr17	42977079	42981047	+	388389	CCDC103	255	4.57624092E-1	DAVIES_SUCCESS
chr17	42982993	42992920	-	2670	GFAP	274	4.32594552E-1	DAVIES_SUCCESS
chr17	43002078	43025079	-	146909	KIF18B	287	4.44148142E-1	DAVIES_SUCCESS
chr17	43037060	43045644	-	10882	C1QL1	228	4.57755168E-1	DAVIES_SUCCESS
chr17	43100705	43138473	-	79877	DCAKD	331	4.85792518E-1	DAVIES_SUCCESS
chr17	43138679	43186382	+	4836	NMT1	336	5.46947525E-1	DAVIES_SUCCESS
chr17	43189007	43209891	-	113026	PLCD3	248	5.43108934E-1	DAVIES_SUCCESS
chr17	43209966	43221543	+	79777	ACBD4	199	4.79061824E-1	DAVIES_SUCCESS
chr17	43224683	43229468	+	10614	HEXIM1	171	4.09793413E-1	DAVIES_SUCCESS
chr17	43238263	43247406	+	124790	HEXIM2	174	4.05578362E-1	DAVIES_SUCCESS
chr17	43299291	43324686	+	752	FMNL1	206	5.3038419E-3	DAVIES_SUCCESS
chr17	43325302	43345997	+	100133991	MAP3K14-AS1	182	6.89098375E-3	DAVIES_SUCCESS
chr17	43331759	43339479	-	124783	SPATA32	166	6.04664534E-3	DAVIES_SUCCESS
chr17	43340487	43394414	-	9020	MAP3K14	153	4.87352905E-3	DAVIES_SUCCESS
chr17	43471267	43511112	-	201176	ARHGAP27	40	4.20318915E-1	DAVIES_SUCCESS
chr17	43513265	43568146	-	9842	PLEKHM1	48	3.91175215E-1	DAVIES_SUCCESS
chr17	43578683	43597889	-	55073	LRRC37A4P	30	3.57836332E-1	DAVIES_SUCCESS
chr17	43677490	43679748	-	644172	LOC644172	12	9.60067994E-1	DAVIES_SUCCESS
chr17	43697709	43913194	+	1394	CRHR1	251	5.32564485E-1	DAVIES_SUCCESS
chr17	43716340	43723595	+	147081	CRHR1-IT1	16	9.59580569E-1	DAVIES_SUCCESS
chr17	43920721	43972879	-	100128977	MAPT-AS1	213	5.52935747E-1	DAVIES_SUCCESS
chr17	43922255	43924438	+	162540	SPPL2C	186	5.30060268E-1	DAVIES_SUCCESS
chr17	43971747	44105699	+	4137	MAPT	84	7.24866069E-1	DAVIES_SUCCESS
chr17	43973148	43976164	+	100130148	MAPT-IT1	43	7.47443277E-1	DAVIES_SUCCESS
chr17	44076615	44077060	+	246744	STH	33	7.33368792E-1	DAVIES_SUCCESS
chr17	44107281	44302740	-	284058	KANSL1	102	7.93819978E-1	DAVIES_SUCCESS
chr17	44270938	44274089	+	644246	KANSL1-AS1	18	8.70548362E-1	DAVIES_SUCCESS
chr17	44363861	44657088	-	51326	ARL17A	39	8.40638137E-1	DAVIES_SUCCESS
chr17	44372496	44415160	+	9884	LRRC37A	30	8.34452646E-1	DAVIES_SUCCESS
chr17	44590075	44633014	+	474170	LRRC37A2	2	6.80313016E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr17	44668034	44834828	+	4905	NSF	98	9.36152148E-1	DAVIES_SUCCESS
chr17	44839871	44896126	-	7473	WNT3	165	9.24021298E-1	DAVIES_SUCCESS
chr17	44928967	44964096	+	7484	WNT9B	171	5.64691705E-1	DAVIES_SUCCESS
chr17	45000485	45104994	+	9570	GOSR2	398	1.7332243E-1	DAVIES_SUCCESS
chr17	45050382	45050466	+	100847067	MIR5089	258	1.78512756E-1	DAVIES_SUCCESS
chr17	45055521	45056614	-	388394	RPRML	254	1.74234116E-1	DAVIES_SUCCESS
chr17	45195310	45266665	-	996	CDC27	337	1.56628385E-1	DAVIES_SUCCESS
chr17	45286427	45301045	+	4635	MYL4	272	2.95731025E-1	DAVIES_SUCCESS
chr17	45331207	45421658	+	3690	ITGB3	434	2.70733004E-1	DAVIES_SUCCESS
chr17	45401141	45518677	+	124989	EFCAB13	400	4.87655415E-1	DAVIES_SUCCESS
chr17	45527592	45569986	-	653479	MRPL45P2	203	7.48342604E-1	DAVIES_SUCCESS
chr17	45600322	45700642	+	9520	NPEPPS	181	5.34663289E-1	DAVIES_SUCCESS
chr17	45727203	45761004	+	3837	KPNB1	106	2.09591669E-1	DAVIES_SUCCESS
chr17	45772629	45789429	+	9755	TBKBP1	148	5.3880203E-3	DAVIES_SUCCESS
chr17	45810609	45823485	+	30009	TBX21	211	3.37132241E-4	DAVIES_SUCCESS
chr17	45884732	45899147	-	114881	OSBPL7	276	6.35152041E-4	DAVIES_SUCCESS
chr17	45900637	45908907	-	124995	MRPL10	262	2.0084615E-3	DAVIES_SUCCESS
chr17	45908992	45915079	+	90506	LRRC46	243	1.05329834E-2	DAVIES_SUCCESS
chr17	45915046	45918699	-	90507	SCRN2	231	3.44567236E-2	DAVIES_SUCCESS
chr17	45922279	45933240	-	80320	SP6	248	6.9121341E-2	DAVIES_SUCCESS
chr17	45973515	46006323	+	6668	SP2	266	3.86563148E-1	DAVIES_SUCCESS
chr17	46018888	46026674	+	55163	PNPO	208	6.09922837E-1	DAVIES_SUCCESS
chr17	46029333	46035243	-	79170	PRR15L	207	5.84058609E-1	DAVIES_SUCCESS
chr17	46047893	46059152	+	80279	CDK5RAP3	218	5.47161119E-1	DAVIES_SUCCESS
chr17	46103532	46115152	-	51226	COPZ2	235	3.74703215E-1	DAVIES_SUCCESS
chr17	46114526	46114613	-	406943	MIR152	210	3.5291348E-1	DAVIES_SUCCESS
chr17	46125685	46138907	+	4779	NFE2L1	243	2.10579679E-1	DAVIES_SUCCESS
chr17	46147413	46178883	-	10951	CBX1	292	2.00237494E-1	DAVIES_SUCCESS
chr17	46184910	46200105	+	29916	SNX11	246	1.64010227E-1	DAVIES_SUCCESS
chr17	46210801	46507594	-	8631	SKAP1	803	3.01825609E-1	DAVIES_SUCCESS
chr17	46233788	46233873	-	100302211	MIR1203	200	2.15399683E-1	DAVIES_SUCCESS
chr17	46606806	46608272	-	3211	HOXB1	191	2.01942134E-3	DAVIES_SUCCESS
chr17	46620018	46622393	-	3212	HOXB2	188	1.1012897E-3	DAVIES_SUCCESS
chr17	46621712	46628603	+	100874362	HOXB-AS1	196	8.94711916E-4	DAVIES_SUCCESS
chr17	46626231	46667631	-	3213	HOXB3	276	4.19620649E-4	DAVIES_SUCCESS
chr17	46652868	46655743	-	3214	HOXB4	185	4.25214601E-4	DAVIES_SUCCESS
chr17	46657199	46657309	-	406902	MIR10A	186	4.05152801E-4	DAVIES_SUCCESS
chr17	46667822	46683774	+	404266	HOXB-AS3	222	1.70829786E-4	DAVIES_SUCCESS
chr17	46668618	46671103	-	3215	HOXB5	194	1.65975026E-4	DAVIES_SUCCESS
chr17	46673098	46682354	-	3216	HOXB6	206	1.48305794E-4	DAVIES_SUCCESS
chr17	46684594	46688383	-	3217	HOXB7	211	1.6765914E-4	DAVIES_SUCCESS
chr17	46689707	46692301	-	3218	HOXB8	211	2.07055918E-4	DAVIES_SUCCESS
chr17	46698518	46703835	-	3219	HOXB9	226	9.12212573E-4	DAVIES_SUCCESS
chr17	46709851	46709921	-	406972	MIR196A1	215	1.4396351E-3	DAVIES_SUCCESS
chr17	46799081	46799882	-	84366	PRAC	211	7.48066735E-2	DAVIES_SUCCESS
chr17	46800541	46802119	+	360205	HOXB-AS5	212	7.52824931E-2	DAVIES_SUCCESS
chr17	46801769	46801837	-	100422978	MIR3185	209	7.53535452E-2	DAVIES_SUCCESS
chr17	46802126	46806111	-	10481	HOXB13	225	9.33241084E-2	DAVIES_SUCCESS
chr17	46839592	46894469	-	284076	TTLL6	248	4.76380948E-1	DAVIES_SUCCESS
chr17	46908349	46942607	+	10241	CALCOCO2	198	6.62076519E-1	DAVIES_SUCCESS
chr17	46970147	46973232	+	516	ATP5G1	185	7.33893465E-1	DAVIES_SUCCESS
chr17	46985730	47006422	+	65264	UBE2Z	257	6.10813852E-1	DAVIES_SUCCESS
chr17	47007458	47022154	-	11267	SNF8	253	5.37721072E-1	DAVIES_SUCCESS
chr17	47035917	47045955	-	2695	GIP	225	3.90090159E-1	DAVIES_SUCCESS
chr17	47074773	47133507	+	10642	IGF2BP1	231	6.67333417E-2	DAVIES_SUCCESS
chr17	47209821	47247351	+	124872	B4GALNT2	340	4.78802899E-2	DAVIES_SUCCESS
chr17	47283595	47287936	-	2793	GNGT2	220	1.70165717E-2	DAVIES_SUCCESS
chr17	47287588	47300587	+	51225	ABI3	250	5.31093879E-3	DAVIES_SUCCESS
chr17	47300731	47308128	-	162466	PHOSPHO1	229	1.98929458E-3	DAVIES_SUCCESS
chr17	47325604	47336027	+	124871	FLJ40194	221	7.07413045E-4	DAVIES_SUCCESS
chr17	47366567	47439835	-	22834	ZNF652	365	3.69669355E-4	DAVIES_SUCCESS
chr17	47481419	47492242	-	5245	PHB	215	3.41848347E-3	DAVIES_SUCCESS
chr17	47572654	47592382	+	4804	NGFR	222	2.15017174E-2	DAVIES_SUCCESS
chr17	47653297	47661171	+	11248	NXPH3	101	2.26183511E-1	DAVIES_SUCCESS
chr17	47676245	47755525	-	8405	SPOP	153	3.30934268E-1	DAVIES_SUCCESS
chr17	47778689	47785528	-	10237	SLC35B1	82	3.11500237E-1	DAVIES_SUCCESS
chr17	47787686	47865937	-	81558	FAM117A	127	1.46372218E-1	DAVIES_SUCCESS
chr17	47865980	47906458	+	11143	KAT7	101	7.85568643E-2	DAVIES_SUCCESS
chr17	47915670	47925379	-	255061	TAC4	123	1.74651305E-1	DAVIES_SUCCESS
chr17	47923271	47926199	+	729220	FLJ45513	121	1.93666052E-1	DAVIES_SUCCESS
chr17	48046561	48052323	+	1748	DLX4	254	7.9728631E-1	DAVIES_SUCCESS
chr17	48067368	48072588	-	1747	DLX3	268	7.87608134E-1	DAVIES_SUCCESS
chr17	48127712	48133103	-	284080	LOC284080	239	8.63280929E-2	DAVIES_SUCCESS
chr17	48133339	48167849	+	3675	ITGA3	273	5.6278914E-2	DAVIES_SUCCESS
chr17	48172100	48188733	+	5164	PDK2	189	2.27831664E-2	DAVIES_SUCCESS
chr17	48188672	48207246	-	201191	SAMD14	192	1.58201589E-2	DAVIES_SUCCESS
chr17	48211100	48227877	-	84687	PPP1R9B	196	1.14129009E-2	DAVIES_SUCCESS
chr17	48243365	48253293	+	6442	SGCA	158	5.12571439E-2	DAVIES_SUCCESS
chr17	48248788	48249837	-	373861	HILS1	144	5.06787414E-2	DAVIES_SUCCESS
chr17	48261456	48279000	-	1277	COL1A1	213	1.12931866E-1	DAVIES_SUCCESS
chr17	48348766	48358846	+	162461	TMEM92	292	1.54187112E-1	DAVIES_SUCCESS
chr17	48423392	48438512	+	64132	XYLT2	264	3.16066183E-1	DAVIES_SUCCESS
chr17	48445227	48450562	-	51264	MRPL27	239	2.89519457E-1	DAVIES_SUCCESS
chr17	48450580	48458820	+	146956	EME1	235	3.09757405E-1	DAVIES_SUCCESS
chr17	48458593	48474914	-	55379	LRRC59	250	3.2843996E-1	DAVIES_SUCCESS
chr17	48503518	48552200	+	80221	ACSF2	303	4.53314474E-1	DAVIES_SUCCESS
chr17	48541852	48546227	-	1101	CHAD	193	6.62958131E-1	DAVIES_SUCCESS
chr17	48556189	48563336	+	55316	RSAD1	219	6.91358288E-1	DAVIES_SUCCESS
chr17	48585744	48608862	+	84073	MYCBPAP	246	4.97788451E-1	DAVIES_SUCCESS
chr17	48610047	48621111	+	55040	EPN3	248	4.35032248E-1	DAVIES_SUCCESS
chr17	48620418	48633213	+	64847	SPATA20	245	4.04914049E-1	DAVIES_SUCCESS
chr17	48633567	48639469	-	253962	CACNA1G-AS1	227	3.48700825E-1	DAVIES_SUCCESS
chr17	48638428	48704832	+	8913	CACNA1G	349	3.71294625E-1	DAVIES_SUCCESS
