Chromosome	Gene	Score	Gene_start	Number_of_SNP
chr2	PTPRN	0.00610150257164696	220154344	148
chr2	RESP18	0.005052677028988617	220192130	184
chr2	DNPEP	0.006060398248672181	220238267	217
chr2	DES	0.005862941778799116	220283098	94
chr2	SPEG	0.004618533755886768	220299567	291
chr2	GMPPA	0.0038500558530777927	220363588	42
chr2	ASIC4	0.0038918174663808776	220378891	122
chr2	CHPF	0.004962364325417322	220403668	32
chr2	TMEM198	0.002020755213635696	220408384	34
chr2	OBSL1	0.005209893226021967	220415450	128
chr2	INHA	0.0034245388794717237	220433883	58
chr2	STK11IP	0.0033949079818773433	220462581	91
chr2	SLC4A3	0.003916815595604578	220492048	4832
chr2	EPHA4	0.0028077796355998152	222282746	5784
chr2	PAX3	0.0037361514556689024	223064606	1999
chr2	CCDC140	0.003581044097104804	223162865	208
chr2	SGPP2	0.00404092406121608	223289235	833
chr2	FARSB	0.0032665721478924775	223435254	391
chr2	MOGAT1	0.003380631872242985	223536504	617
chr2	ACSL3	0.004423305278006793	223725651	1130
chr2	KCNE4	0.004442406631645495	223916531	2370
chr2	SCG2	0.004105003866141374	224461657	1342
chr2	AP1S3	0.00388138951756791	224616402	969
chr2	WDFY1	0.003570838862870527	224720432	406
chr2	MRPL44	0.004379351929886112	224822120	68
chr2	SERPINE2	0.0029761981935647963	224839828	1139
chr2	FAM124B	0.005074966549056254	225243414	1415
chr2	CUL3	0.003036984401895883	225334866	1116
chr2	DOCK10	0.003610884925866133	225629806	2698
chr2	NYAP2	0.005261467542947183	226265363	3707
chr2	IRS1	0.004695151740073948	227596032	2602
chr2	RHBDD1	0.004413496432979721	227700296	578
chr2	COL4A4	0.0031921192528610643	227867426	690
chr2	COL4A3	0.003728206183731308	228029280	1091
chr2	MFF	0.0015234731925445342	228189866	242
chr2	TM4SF20	0.0029430461206160926	228226871	548
chr2	AGFG1	0.0031011092495788796	228336867	841
chr2	C2orf83	0.00532683602669438	228474805	639
chr2	SLC19A3	0.0038957092217336256	228549925	806
chr2	CCL20	0.003994014803975303	228678557	474
chr2	DAW1	0.005392955653573678	228735769	629
chr2	SPHKAP	0.0031318845549251936	228844665	2933
chr2	PID1	0.0033544210350817307	229715241	3916
chr2	DNER	0.003435529914431838	230222344	2407
chr2	TRIP12	0.0034218749162646216	230628553	550
chr2	FBXO36	0.0021698767099600953	230787017	314
chr2	SLC16A14	0.0025520387461210148	230899697	536
chr2	SP110	0.0032395160583689295	231032008	607
chr2	SP140	0.0038305019713688482	231067825	647
chr2	SP140L	0.0035001146463088722	231191898	493
chr2	SP100	0.0030523282915847394	231280656	1435
chr2	CAB39	0.0018675424084167523	231577559	957
chr2	ITM2C	0.0030263031218212893	231729353	295
chr2	GPR55	0.0027952641886151244	231772032	478
chr2	SPATA3	0.0024193702622368435	231860835	360
chr2	C2orf72	0.0037577363185803637	231902204	97
chr2	PSMD1	0.0031045462838329378	231921577	397
chr2	HTR2B	0.0022962035293485044	231972943	44
chr2	ARMC9	0.0050897730995322875	232063259	868
chr2	B3GNT7	0.0031898255375820924	232260253	233
chr2	AC017104.2	0.003949787809311781	232316905	148
chr2	NCL	0.003262338888225912	232318241	274
chr2	NMUR1	0.004683854371931635	232387870	334
chr2	C2orf57	0.002687519178468248	232457574	471
chr2	MGC4771	0.0022815186019280757	232571516	265
chr2	PTMA	0.0015394959152290285	232571604	97
chr2	PDE6D	0.003152561015148934	232597134	250
chr2	COPS7B	0.002441054081784941	232646380	477
chr2	NPPC	0.0039678377317566476	232786529	340
chr2	DIS3L2	0.0052448949292045076	232825954	2093
chr2	ALPP	0.004123100686723515	233243243	237
chr2	ALPPL2	0.0023404731989244455	233271552	234
chr2	ALPI	0.0028328812194555407	233320832	332
chr2	ECEL1	0.0031549057573781025	233344536	195
chr2	PRSS56	0.0045152729627154315	233385172	134
chr2	CHRND	0.004508919768073026	233390702	75
chr2	CHRNG	0.002881363914467969	233404436	61
chr2	TIGD1	0.0027168730867429026	233412778	14
chr2	EIF4E2	0.0027244908262501638	233414761	224
chr2	EFHD1	0.0031224772459611024	233470766	412
chr2	GIGYF2	0.004640390480933915	233562008	633
chr2	KCNJ13	0.005338823769353264	233631173	38
chr2	C2orf82	0.004645584925311131	233721979	94
chr2	NGEF	0.004773774437573234	233743395	801
chr2	AC106876.2	0.0030688655544206067	233877323	48
chr2	NEU2	0.0036336142757882	233897381	126
chr2	INPP5D	0.005054559528727572	233924676	1016
chr2	ATG16L1	0.004756355798019153	234118696	424
chr2	SAG	0.002888282668454149	234216461	277
chr2	DGKD	0.0035075345360726087	234263152	510
chr2	USP40	0.0033504279555994026	234384165	475
chr2	UGT1A1	0.0037615645420953302	234526290	205
chr2	UGT1A10	0.0034855019377872205	234545099	158
chr2	UGT1A9	0.0026004722636805097	234580498	67
chr2	UGT1A7	0.0022270535080693805	234590583	61
chr2	UGT1A6	0.0019220862205249355	234600252	116
chr2	UGT1A5	0.003433367251006579	234621637	53
chr2	UGT1A4	0.0037138875164763564	234627423	76
chr2	UGT1A3	0.002407360870331778	234637753	183
chr2	UGT1A8	0.002924572686447393	234668893	64
chr2	MROH2A	0.004303045518777062	234684369	387
chr2	HJURP	0.005366837082516779	234742061	340
chr2	TRPM8	0.002942186218374082	234826042	899
chr2	SPP2	0.005644339797154056	234959322	1176
chr2	ARL4C	0.0028495963164966095	235401684	3034
chr2	SH3BP4	0.004969860416631427	235860616	3020
chr2	AGAP1	0.004421283337642326	236402732	4377
chr2	AC064874.1	0.0027664503327782296	236682498	64
chr2	GBX2	0.007328478918299618	237073878	151
chr2	ASB18	0.0056365508065232125	237102094	589
chr2	IQCA1	0.0025699754095634174	237232793	816
chr2	ACKR3	0.004010485966755506	237476429	1649
chr2	COPS8	0.003521775724735613	237993954	1937
chr2	AC112715.2	0.002923462382283146	238165733	485
chr2	COL6A3	0.002905573042121766	238232645	714
chr2	AC112721.1	0.0035284056996740592	238330062	180
chr2	MLPH	0.0026655179505620298	238394070	711
chr2	PRLH	0.00232986196156566	238475216	81
chr2	RAB17	0.003335531193908025	238482964	385
chr2	AC104667.3	0.004349988437189307	238499662	44
chr2	LRRFIP1	0.0031453005858724644	238536218	1025
chr2	RBM44	0.0034888199970418985	238707031	185
chr2	RAMP1	0.005243239679736835	238767535	481
chr2	UBE2F	0.004140463089997991	238875468	162
chr2	UBE2F-SCLY	0.0030087135716077226	238875655	431
chr2	SCLY	0.0035871573264665913	238969529	226
chr2	ESPNL	0.0033182871675266675	239008797	303
chr2	KLHL30	0.005807516462701741	239047362	137
chr2	FAM132B	0.006121413710119046	239067622	96
chr2	ILKAP	0.0037047666997767144	239079041	309
chr2	AC016757.3	0.003563709464042397	239133192	156
chr2	HES6	0.005704491248131323	239146907	60
chr2	PER2	0.004606825123127396	239152678	319
chr2	TRAF3IP1	0.005471831455886632	239229081	564
chr2	ASB1	0.005431568682441422	239335382	1452
chr2	TWIST2	0.006040215516429596	239756672	1620
chr2	HDAC4	0.004743587400391649	239969863	2541
chr2	AC017028.1	0.007713646765182956	240083492	5
chr2	AC062017.1	0.0035088372556121876	240323129	482
chr2	AC079612.1	0.004102585813849944	240499994	1110
chr2	AC093802.1	0.0052841894997879505	240684553	1152
chr2	NDUFA10	0.00429504531933604	240831866	1049
chr2	OR6B2	0.0017374579565836456	240968840	43
chr2	PRR21	0.003836555142841224	240981229	70
chr2	OR6B3	0.005309365686314937	240984493	227
chr2	AC013469.1	0.0034640912165467	241053906	306
chr2	MYEOV2	0.005667936602584226	241065979	107
chr2	OTOS	0.0031306113249532728	241078445	1092
chr2	GPC1	0.003964803986768493	241375087	1212
chr2	AC110619.2	0.005033943304598153	241388731	49
chr2	ANKMY1	0.0021403213506592275	241418838	517
chr2	DUSP28	0.005387000567042724	241499470	25
chr2	RNPEPL1	0.00516564617256268	241505220	88
chr2	CAPN10	0.004266771611775975	241526132	177
chr2	GPR35	0.0040423257833598425	241544847	339
chr2	AQP12B	0.004027177596931881	241615834	200
chr2	AC011298.1	0.003471954947871131	241624477	47
chr2	AQP12A	0.002995490497539407	241631261	83
chr2	KIF1A	0.0043258623854129895	241653180	641
chr2	AGXT	0.0044256735630822	241807895	239
chr2	C2orf54	0.0030582896133305357	241825464	230
chr2	AC104809.3	0.0032639722796275698	241858201	456
chr2	SNED1	0.0035456901483093533	241938254	400
chr2	MTERFD2	0.003093213406944842	242011583	184
chr2	PASK	0.0062526923439668175	242045513	413
chr2	PPP1R7	0.00524172735308003	242088990	202
chr2	ANO7	0.0033442936311040596	242127923	324
chr2	HDLBP	0.004571333951980937	242166678	489
chr2	AC104841.2	0.004616570920126955	242167318	11
chr2	SEPT2	0.0021738810869644794	242254514	244
chr2	FARP2	0.0022417324760321444	242295657	788
chr2	STK25	0.0023069280744637526	242432088	271
chr2	BOK	0.005140732045793091	242498135	304
chr2	THAP4	0.003964632223432375	242523819	256
chr2	ATG4B	0.003834122313296604	242576627	286
chr2	DTYMK	0.003249563056447883	242615156	133
chr2	ING5	0.003759938189836396	242641449	242
chr2	D2HGDH	0.0030380002776272835	242673993	275
chr2	GAL3ST2	0.005242014749077689	242716239	145
chr2	NEU4	0.003837711795336149	242749919	182
chr2	PDCD1	0.004342958747448449	242792032	154
chr2	CXXC11	0.0054656425753345774	242811751	181
chr2	AC131097.4	0.003522910907450068	242836135	435
chr20	DEFB125	0.004606874087423807	67890	124
chr20	DEFB126	0.002602154394499586	123009	139
chr20	DEFB127	0.004439366788616205	138110	142
chr20	DEFB128	0.0032405461782623137	168493	246
chr20	DEFB129	0.007509251719375379	207898	186
chr20	DEFB132	0.005169675156846497	238376	174
chr20	C20orf96	0.005425831413250753	251503	221
chr20	ZCCHC3	0.004577376770346107	277736	115
chr20	SOX12	0.0030344591433228325	306206	134
chr20	NRSN2	0.012766161043516175	327425	162
chr20	TRIB3	0.004407814096525576	361260	265
chr20	RBCK1	0.0023840193977477833	388141	182
chr20	TBC1D20	0.002284713534128859	416123	171
chr20	CSNK2A1	0.0022019790569622454	459115	464
chr20	TCF15	0.002385737491755105	584440	308
chr20	SRXN1	0.0019291723312080194	627258	94
chr20	RP5-850E9.3	0.002403207567642492	627269	79
chr20	SCRT2	0.003086691963367001	642239	281
chr20	SLC52A3	0.0053524258183316195	740723	616
chr20	FAM110A	0.004456293397321997	814357	467
chr20	ANGPT4	0.00494976724455366	853295	478
chr20	RSPO4	0.004514564720007411	939094	734
chr20	PSMF1	0.005458690166372569	1093905	496
chr20	TMEM74B	0.003632262747297557	1161204	54
chr20	C20orf202	0.008992634158813058	1184097	111
chr20	RAD21L1	0.005627203277528303	1206699	198
chr20	SNPH	0.010870962922718268	1246959	229
chr20	SDCBP2	0.02085349255261348	1290618	133
chr20	AL136531.1	0.007509662652410426	1316227	109
chr20	FKBP1A	0.004293899473692564	1349621	394
chr20	NSFL1C	0.0042105402860402675	1422806	252
chr20	SIRPB2	0.0041217511766872255	1451385	248
chr20	SIRPD	0.007265820102832779	1514896	155
chr20	RP4-576H24.4	0.007669761500426981	1520789	118
chr20	SIRPB1	0.007236294154898591	1544166	136
chr20	SIRPG	0.007645907705087473	1609797	860
chr20	SIRPA	0.005288788587292461	1875153	871
chr20	PDYN	0.007286590478148934	1959402	425
chr20	STK35	0.007088336368401327	2082256	1053
chr20	TGM3	0.007083916856656311	2276646	580
chr20	TGM6	0.005945316852152207	2361553	555
chr20	SNRPB	0.004919026687961322	2442279	57
chr20	RP4-734P14.4	0.006017053118197964	2447857	64
chr20	ZNF343	0.005460295227954049	2462462	222
chr20	TMC2	0.008253896168919219	2517252	738
chr20	NOP56	0.009674889189279563	2632790	120
chr20	IDH3B	0.007237486267905938	2639040	102
chr20	EBF4	0.007794389369594901	2673523	477
chr20	CPXM1	0.010196224376805915	2774714	202
chr20	TMEM239	0.010112355249290748	2795613	104
chr20	C20orf141	0.006474854997909433	2795632	8
chr20	PCED1A	0.008230869626128352	2815959	60
chr20	VPS16	0.009020233074703793	2821348	143
chr20	PTPRA	0.00824475308060052	2844829	673
chr20	GNRH2	0.00449719220108452	3024267	26
chr20	MRPS26	0.00794775501171563	3026590	79
chr20	OXT	0.006555174811715355	3052265	91
chr20	AVP	0.004771992720788296	3063201	50
chr20	UBOX5	0.006685036417278164	3088218	258
chr20	FASTKD5	0.007813802136385672	3127164	62
chr20	LZTS3	0.0056400048402995015	3143262	101
chr20	DDRGK1	0.007506218345908327	3170995	181
chr20	ITPA	0.005930497630130209	3189513	122
chr20	SLC4A11	0.005360767211026849	3208062	137
chr20	C20orf194	0.005945974253958463	3229950	1141
chr20	ATRN	0.005438115145508061	3451686	1060
chr20	GFRA4	0.003589583636588985	3639938	85
chr20	ADAM33	0.002927421865534307	3648611	130
chr20	SIGLEC1	0.003339739056142477	3667616	239
chr20	HSPA12B	0.0034053371365386402	3713313	158
chr20	C20orf27	0.007613836856000995	3734154	113
chr20	SPEF1	0.006626273047961691	3758150	44
chr20	CENPB	0.0018894610486374205	3764497	14
chr20	CDC25B	0.0061262890126259914	3767577	146
chr20	AP5S1	0.004602164206986976	3801177	110
chr20	MAVS	0.004655317721556659	3827486	199
chr20	PANK2	0.006766279122411178	3869485	227
chr20	RNF24	0.006655677571050298	3907955	468
chr20	RP11-352D3.2	0.006894300782847957	4050798	497
chr20	SMOX	0.008107188246166056	4101626	705
chr20	ADRA1D	0.004378268840336585	4201328	1455
chr20	PRNP	0.005087829716335301	4666881	1179
chr20	PRND	0.0042961455184183156	4702555	136
chr20	PRNT	0.004148081812747619	4711927	253
chr20	RASSF2	0.004036470864130576	4760668	561
chr20	SLC23A2	0.0015647523018273136	4833001	1026
chr20	TMEM230	0.00273734320799896	5080485	192
chr20	PCNA	0.0030824864683721277	5095598	35
chr20	CDS2	0.004128468121771873	5107431	380
chr20	PROKR2	0.009717478684905636	5282316	1003
chr20	GPCPD1	0.007620457652358537	5525084	1430
chr20	C20orf196	0.0055729718618198545	5731038	1141
chr20	CHGB	0.007095722947346174	5892075	287
chr20	TRMT6	0.007675163810417334	5917880	123
chr20	MCM8	0.006822449236665037	5931297	277
chr20	CRLS1	0.0030839420894861343	5986735	196
chr20	LRRN4	0.005387276355356516	6021423	141
chr20	FERMT1	0.005097668755100489	6055491	2090
chr20	BMP2	0.00472834333155707	6748310	3920
chr20	HAO1	0.00380707212223604	7863627	2766
chr20	TMX4	0.003013885070616661	7957994	503
chr20	PLCB1	0.0041403863143072315	8112823	4615
chr20	PLCB4	0.0036775591342549452	9049409	1828
chr20	LAMP5	0.0046432644652837415	9495004	180
chr20	PAK7	0.00487944661367575	9518035	1849
chr20	ANKEF1	0.0047373204219555405	9966773	1222
chr20	SNAP25	0.00461996679858338	10199477	878
chr20	MKKS	0.0035928885095709417	10381656	484
chr20	SLX4IP	0.005823757790216806	10415950	1021
chr20	JAG1	0.004688895882758953	10618331	961
chr20	C20orf187	0.00592874306127389	11008407	3055
chr20	BTBD3	0.00408715643897191	11871370	5301
chr20	SPTLC3	0.003602385419341806	12989626	4197
chr20	ISM1	0.004224417881761169	13202417	431
chr20	TASP1	0.002278629014581067	13246708	2011
chr20	ESF1	0.0026794285736357255	13694968	459
chr20	NDUFAF5	0.004679440835193513	13765595	249
chr20	SEL1L2	0.003869042152081898	13829892	790
chr20	MACROD2	0.003747144850634692	13976014	10732
chr20	FLRT3	0.0008177366195258018	14303633	58
chr20	KIF16B	0.004244160584654912	16252748	2922
chr20	SNRPB2	0.002455546673255938	16710605	662
chr20	OTOR	0.003493597396258333	16729002	1555
chr20	PCSK2	0.003348563577271709	17206751	2819
chr20	BFSP1	0.0027831695173858046	17474549	462
chr20	DSTN	0.0032882748285295365	17550507	174
chr20	RRBP1	0.0030337667360715915	17594322	427
chr20	BANF2	0.0032363730224155706	17674316	928
chr20	SNX5	0.0032671702342964813	17922240	723
chr20	OVOL2	0.0037265341589786177	17937622	619
chr20	MGME1	0.004922067487987022	17949555	97
chr20	PET117	0.0024217152577465477	18118516	221
chr20	CSRP2BP	0.0022673577784250976	18118761	614
chr20	ZNF133	0.003974300244286539	18269120	554
chr20	DZANK1	0.0036415609954453297	18364010	605
chr20	POLR3F	0.003413357373725363	18447770	91
chr20	RBBP9	0.005516720861155906	18467183	99
chr20	SEC23B	0.002835683055174547	18488136	445
chr20	DTD1	0.004675557069035223	18568536	1307
chr20	C20orf78	0.004077354119998353	18790371	1480
chr20	SCP2D1	0.004886140755909241	18794369	6
chr20	SLC24A3	0.003862301636548096	19193289	3548
chr20	AL121761.2	0.0023354547370048584	19738295	478
chr20	RIN2	0.003471708953778674	19867164	1004
chr20	NAA20	0.002517508932331978	19997759	84
chr20	CRNKL1	0.003021292103381634	20015011	105
chr20	C20orf26	0.004257325543528748	20033157	1564
chr20	INSM1	0.00523281061614371	20348764	33
chr20	RALGAPA2	0.002632748230619895	20370195	2120
chr20	XRN2	0.0031826352501855525	21283941	1536
chr20	NKX2-4	0.0035129111197444015	21376004	227
chr20	NKX2-2	0.005151688877710803	21491647	574
chr20	PAX1	0.005098704294873922	21686296	1866
chr20	FOXA2	0.0036193560655438427	22561642	2894
chr20	SSTR4	0.002763451875903563	23016056	1069
chr20	THBD	0.0022249064719937215	23026269	116
chr20	CD93	0.0034391916636848994	23059985	829
chr20	AL096677.1	0.0053483152159069505	23330014	643
chr20	NXT1	0.006090865186131304	23331372	59
chr20	GZF1	0.002813457547069672	23342786	84
chr20	NAPB	0.0031100525884332464	23355158	293
chr20	CSTL1	0.0033853001869359463	23420321	94
chr20	CST11	0.005581563162047362	23431039	124
chr20	CST8	0.003470733814585385	23471737	297
chr20	CST9L	0.0031057098263223685	23545368	302
chr20	CST9	0.003146770248240305	23583046	167
chr20	CST3	0.003687872414287354	23608533	288
chr20	CST4	0.00439025486912945	23666276	351
chr20	CST1	0.004343552292147781	23728189	681
chr20	CST2	0.002184210985215058	23804405	610
chr20	CST5	0.0019753336806404794	23856571	502
chr20	GGTLC1	0.0038095666236095133	23965689	1875
chr20	SYNDIG1	0.003945306233939909	24449834	3147
chr20	CST7	0.0035774689162886633	24929865	1001
chr20	APMAP	0.0015620241259983198	24943560	198
chr20	ACSS1	0.0019290685060836957	24986867	300
chr20	VSX1	0.002842619528212299	25051520	359
chr20	ENTPD6	0.003316050784175389	25176328	461
chr20	AL035252.1	0.00418685909382124	25207121	62
chr20	PYGB	0.0022819102104294185	25228704	399
chr20	ABHD12	0.003425364192258651	25275378	502
chr20	GINS1	0.0032807274748044833	25388362	279
chr20	NINL	0.005303183964553505	25433340	676
chr20	NANP	0.003165679148538003	25593570	194
chr20	ZNF337	0.004032290390942009	25654850	382
chr20	FAM182B	0.003371085712231262	25744101	1983
chr20	FRG1B	0.005165900502741322	29611856	1146
chr20	DEFB115	0.0033422887497186957	29845466	474
chr20	DEFB116	0.004329615569518234	29891014	273
chr20	DEFB118	0.0058388599389518165	29956420	126
chr20	DEFB119	0.0033663058594149177	29964966	106
chr20	DEFB121	0.002665575237338255	29992647	131
chr20	DEFB123	0.005195704454065289	30028321	158
chr20	DEFB124	0.006132153951712927	30053308	68
chr20	REM1	0.006401160491659542	30063095	69
chr20	HM13	0.0042862157116850845	30102230	303
chr20	ID1	0.0020093169505386796	30193085	157
chr20	COX4I2	0.0031143319937578947	30225690	141
chr20	BCL2L1	0.004826319488740552	30252254	219
chr20	AL160175.1	2.1196466716632258e-08	30309000	1
chr20	TPX2	0.008288883914781777	30327073	276
chr20	MYLK2	0.004712539599034526	30407110	132
chr20	FOXS1	0.005238926506545699	30432102	37
chr20	DUSP15	0.004791810134933221	30435439	98
chr20	TTLL9	0.003912455761878895	30458504	255
chr20	PDRG1	0.00500952323211749	30532757	36
chr20	XKR7	0.0059845942896532694	30555804	138
chr20	CCM2L	0.002351027900544927	30598244	110
chr20	HCK	0.003521107687132341	30639990	243
chr20	TM9SF4	0.0039286356427342935	30697308	272
chr20	PLAGL2	0.003252493753524543	30780305	61
chr20	POFUT1	0.0038217375585676756	30795682	139
chr20	KIF3B	0.004486471155502372	30865466	309
chr20	ASXL1	0.0033605304055808476	30946154	300
chr20	C20orf112	0.006867141082909968	31030861	499
chr20	RP11-410N8.4	0.005964623729306945	31175280	279
chr20	COMMD7	0.003700539783629185	31290492	461
chr20	DNMT3B	0.004366983931563438	31350190	329
chr20	MAPRE1	0.007315121025855349	31407698	201
chr20	EFCAB8	0.0038393011139506265	31446728	594
chr20	SUN5	0.004844113171567533	31571578	218
chr20	BPIFB2	0.005480722487756001	31595405	103
chr20	BPIFB6	0.005403519888033183	31619453	115
chr20	BPIFB3	0.00505278951328371	31643229	130
chr20	BPIFB4	0.0056117096009891945	31667449	352
chr20	BPIFA2	0.004640304862475553	31749573	228
chr20	BPIFA3	0.005454979063510939	31805115	112
chr20	AL121901.1	0.0017012273969570157	31823090	23
chr20	BPIFA1	0.001481984573509929	31823800	95
chr20	BPIFB1	0.004148061335632909	31861285	342
chr20	CDK5RAP1	0.004965688730056057	31946644	207
chr20	SNTA1	0.00541489064943018	31995760	178
chr20	CBFA2T2	0.005848359731980514	32077880	400
chr20	NECAB3	0.0058189404158827795	32244892	50
chr20	C20orf144	0.0005643537841142722	32250089	10
chr20	ACTL10	0.0014324830033665735	32254303	9
chr20	E2F1	0.006166101793683277	32263488	65
chr20	PXMP4	0.005139220229575546	32294511	110
chr20	ZNF341	0.0035243672878982665	32319462	220
chr20	CHMP4B	0.0033877724326483267	32399109	445
chr20	RALY	0.0032732312303570296	32581451	548
chr20	EIF2S2	0.004734287477502186	32676103	181
chr20	ASIP	0.0089268120038312	32782374	294
chr20	AHCY	0.003975810960239829	32868073	152
chr20	ITCH	0.005494627439095197	32951040	475
chr20	DYNLRB1	0.005899451602021428	33104213	68
chr20	MAP1LC3A	0.004476302398666722	33134657	53
chr20	PIGU	0.004126882772997117	33148345	316
chr20	NCOA6	0.005533238578266186	33284721	398
chr20	TP53INP2	0.0040732873308360895	33292093	30
chr20	GGT7	0.005975469222023992	33432522	120
chr20	ACSS2	0.005253940894605296	33459948	167
chr20	GSS	0.007754896584861234	33516235	90
chr20	MYH7B	0.005192727780996208	33563205	192
chr20	TRPC4AP	0.009005615869361137	33590206	437
chr20	EDEM2	0.005677671800722369	33703166	529
chr20	PROCR	0.008258324884722232	33759875	21
chr20	MMP24	0.004205608389345581	33814456	168
chr20	EIF6	0.0030108976006550446	33866713	46
chr20	FAM83C	0.00394063229543999	33873533	74
chr20	UQCC1	0.004057809448292583	33890368	422
chr20	GDF5OS	0.0031462763733600425	34020826	63
chr20	GDF5	0.002833664688273444	34021144	76
chr20	CEP250	0.003561879954194403	34042984	245
chr20	C20orf173	0.007000630913202527	34111013	65
chr20	ERGIC3	0.004022766011575164	34129769	219
chr20	SPAG4	0.003963886562276154	34203813	149
chr20	CPNE1	0.005926793832741887	34213952	55
chr20	RP1-309K20.6	0.00413231809877899	34220261	81
chr20	RBM12	0.004957415159559905	34236846	60
chr20	NFS1	0.0039132389307445425	34255976	131
chr20	ROMO1	0.0027918394990588263	34287193	15
chr20	RBM39	0.006203730102274573	34291530	280
chr20	PHF20	0.0036534274744071033	34359895	820
chr20	SCAND1	0.003207303052142736	34541538	49
chr20	CNBD2	0.0027767317215087973	34556511	350
chr20	EPB41L1	0.004032835629598081	34679425	483
chr20	AL121895.1	0.0025185536370122474	34756460	10
chr20	AAR2	0.003925793771610639	34824380	143
chr20	DLGAP4	0.0021711577712495976	34894257	594
chr20	MYL9	0.004554452468128308	35169886	78
chr20	TGIF2	0.002509067627596597	35201890	25
chr20	TGIF2-C20orf24	0.0018287106548638677	35202955	62
chr20	C20orf24	0.0015455382071606287	35234136	22
chr20	SLA2	0.004610262183551778	35240720	95
chr20	NDRG3	0.003954044494244551	35280168	232
chr20	DSN1	0.002557450195904305	35380193	56
chr20	SOGA1	0.004561746725151533	35405844	280
chr20	TLDC2	0.006760494247625409	35504523	94
chr20	SAMHD1	0.006626964025913648	35518631	297
chr20	RBL1	0.005600926026071931	35624751	353
chr20	MROH8	0.003736731303322398	35729628	314
chr20	RPN2	0.004898131703326226	35806812	301
chr20	GHRH	0.004947628660637081	35879488	107
chr20	MANBAL	0.0031611290850905452	35918040	201
chr20	SRC	0.004569256479139765	35973087	501
chr20	BLCAP	0.005576166643368866	36120873	606
chr20	NNAT	0.005863893038628188	36149616	5
chr20	CTNNBL1	0.003588623773924327	36322407	1121
chr20	VSTM2L	0.003244682577606889	36531498	323
chr20	TTI1	0.005560468341079644	36611408	272
chr20	RPRD1B	0.005624526109832751	36661947	282
chr20	TGM2	0.0026178340167237277	36756862	383
chr20	KIAA1755	0.004789656860212761	36838889	322
chr20	BPI	0.003721484968905836	36888550	400
chr20	LBP	0.005179679624514692	36974758	444
chr20	RALGAPB	0.004653795707115013	37101458	503
chr20	ADIG	0.005305472486104147	37209837	68
chr20	ARHGAP40	0.0055825600858088985	37230576	480
chr20	SLC32A1	0.003745914241270831	37353104	282
chr20	ACTR5	0.0038973535413530346	37377084	355
chr20	PPP1R16B	0.0034851337862286474	37434347	605
chr20	FAM83D	0.0031586074949920395	37554954	161
chr20	DHX35	0.0038890424085356924	37590941	3897
chr20	MAFB	0.0056725722948803205	39314487	4233
chr20	TOP1	0.004221190339654201	39657457	1123
chr20	PLCG1	0.0018281811995876048	39765599	169
chr20	ZHX3	0.0038748553080412795	39807087	619
chr20	LPIN3	0.0028011373512842994	39969559	170
chr20	EMILIN3	0.002961380475045523	39988605	139
chr20	CHD6	0.00814073788632325	40030740	2176
chr20	PTPRT	0.004028732651707644	40701391	7436
chr20	SRSF6	0.006955555164702407	42086567	996
chr20	L3MBTL1	0.004291452232740735	42136319	358
chr20	SGK2	0.0022226960024515348	42187607	170
chr20	IFT52	0.0032883553050915967	42219570	353
chr20	MYBL2	0.0025759427946062457	42295753	319
chr20	GTSF1L	0.0030368136689958836	42354803	473
chr20	TOX2	0.0024550361707716007	42543503	1247
chr20	JPH2	0.003218216591045011	42740334	630
chr20	OSER1	0.0036681119517457976	42825135	238
chr20	GDAP1L1	0.0017899095662374275	42875886	319
chr20	FITM2	0.00352968520181853	42931477	135
chr20	R3HDML	0.0033259595887330387	42965625	178
chr20	HNF4A	0.002775743190023776	42984339	449
chr20	C20orf62	0.002186424210702528	43080623	122
chr20	TTPAL	0.0012836669115318278	43104525	95
chr20	SERINC3	0.0013930515661376237	43124861	105
chr20	PKIG	0.003027073458090287	43160425	238
chr20	Z97053.1	0.0012609577720843522	43234345	63
chr20	ADA	0.002517326365537249	43248162	295
chr20	WISP2	0.0028806052508757946	43343484	223
chr20	KCNK15	0.001969780599777876	43374420	75
chr20	RIMS4	0.0028318297462324176	43380448	281
chr20	YWHAB	0.0031167953089845015	43514316	276
chr20	PABPC1L	0.0023339062646673928	43538702	158
chr20	TOMM34	0.0030254691276879703	43570770	74
chr20	STK4	0.002609846046123243	43595114	536
chr20	KCNS1	0.006609379573427138	43720950	95
chr20	WFDC5	0.004535300340910572	43738092	87
chr20	WFDC12	0.004687543249558741	43752065	120
chr20	PI3	0.004914885580931157	43803516	189
chr20	SEMG1	0.0044751172216455845	43835637	113
chr20	SEMG2	0.004257088194055258	43849940	121
chr20	SLPI	0.002664935178968797	43880879	197
chr20	MATN4	0.004555318123454226	43922084	214
chr20	RBPJL	0.0031698528922778427	43935490	80
chr20	SDC4	0.005236974914974255	43953927	170
chr20	SYS1	0.0019445306176126055	43990576	39
chr20	SYS1-DBNDD2	0.005189284165099016	43991839	42
chr20	TP53TG5	0.003043921392993129	44002525	128
chr20	DBNDD2	0.001564344977028375	44034696	16
chr20	PIGT	0.0022310294547945126	44044716	95
chr20	AL031663.2	0.004076087204412762	44074070	99
chr20	AL031663.1	0.00212804625271186	44095909	46
chr20	WFDC2	0.0032170096449041855	44098345	183
